sid	page	line	x	y	w	h	area	ncomp
1939	f28v	10	1908	1796	43	50	741	1
1940	f28v	10	1945	1801	57	50	723	1
1941	f28v	10	2012	1799	29	32	444	1
1942	f28v	10	2051	1801	36	29	650	1
1943	f28v	10	2112	1805	31	26	492	1
1944	f28v	10	2153	1804	34	29	654	1
1945	f28v	10	2215	1810	32	58	806	1
1946	f28v	10	2253	1798	53	43	1141	1
1947	f28v	10	2311	1809	48	31	1067	1
1948	f28v	10	2355	1839	19	12	80	1
1949	f28v	10	2381	1802	30	41	635	1
1950	f28v	10	2426	1816	54	30	1059	1
1951	f28v	10	2491	1814	57	44	1006	1
1952	f28v	10	2552	1805	39	41	757	1
1953	f28v	10	2603	1817	42	27	593	1
1954	f28v	10	2649	1818	74	47	1177	1
1955	f28v	10	2728	1819	54	41	836	1
1956	f28v	10	2804	1819	53	49	812	1
1957	f28v	10	2870	1822	38	33	524	1
1958	f28v	10	2921	1817	34	40	721	1
1959	f28v	10	2966	1823	52	47	884	1
1960	f28v	10	3024	1797	51	60	950	1
1961	f28v	10	3085	1826	37	35	745	1
1962	f28v	10	3130	1832	48	25	624	1
1963	f28v	10	3188	1832	48	52	783	1
1964	f28v	10	3229	1818	55	65	800	1
1965	f28v	10	3276	1828	48	42	796	1
1966	f28v	10	3335	1841	46	25	668	1
1967	f28v	10	3389	1836	40	31	484	1
1968	f28v	10	3426	1830	51	50	859	1
1969	f28v	10	3494	1844	44	26	638	1
1970	f28v	10	3552	1843	50	29	908	1
1971	f28v	10	3615	1845	31	28	577	1
1972	f28v	10	3675	1850	49	26	698	1
1973	f28v	10	3728	1849	37	29	485	1
1974	f28v	10	3771	1853	46	28	486	1
1975	f28v	10	3820	1855	25	22	346	1
1976	f28v	10	3847	1853	56	45	872	1
1977	f28v	10	3922	1855	45	30	787	2
1978	f28v	10	4023	1858	29	27	357	1
1979	f28v	10	4059	1863	54	25	512	1
1980	f28v	10	4129	1857	43	36	818	1
1981	f28v	10	4172	1787	21	16	156	1
1982	f28v	10	4179	1863	43	46	688	1
1983	f28v	10	4227	1861	53	45	760	1
1984	f28v	10	4301	1866	36	42	487	1
1985	f28v	11	1573	1899	48	34	615	1
1986	f28v	11	1618	1901	63	42	1114	1
1987	f28v	11	1692	1904	47	45	812	1
1988	f28v	11	1748	1903	37	34	508	1
1989	f28v	11	1802	1913	47	24	630	1
1990	f28v	11	1852	1914	36	28	397	1
1991	f28v	11	1899	1916	31	29	589	1
1992	f28v	11	1937	1918	33	29	484	1
1993	f28v	11	1973	1883	59	64	1108	1
1994	f28v	11	2036	1920	49	29	506	1
1995	f28v	11	2085	1925	27	21	382	1
1996	f28v	11	2117	1919	57	47	1054	1
1997	f28v	11	2173	1926	53	55	959	1
1998	f28v	11	2237	1921	54	48	972	1
1999	f28v	11	2309	1925	54	35	1224	1
2000	f28v	11	2373	1921	31	33	636	1
2001	f28v	11	2419	1925	51	51	918	1
2002	f28v	11	2487	1929	35	33	512	1
2003	f28v	11	2523	1934	83	54	988	1
2004	f28v	11	2532	1930	29	26	491	1
2005	f28v	11	2619	1931	44	31	730	1
2006	f28v	11	2678	1902	52	64	1166	1
2007	f28v	11	2727	1935	59	46	1029	1
2008	f28v	11	2814	1943	33	53	729	1
2009	f28v	11	2859	1938	49	48	819	1
2010	f28v	11	2924	1941	50	30	923	2
2011	f28v	11	2985	1944	28	26	470	1
2012	f28v	11	3019	1941	37	32	478	1
2013	f28v	11	3055	1945	52	60	1040	1
2014	f28v	11	3113	1947	47	56	859	1
2015	f28v	11	3186	1946	31	27	494	1
2016	f28v	11	3228	1945	33	30	437	1
2017	f28v	11	3271	1947	49	26	667	1
2018	f28v	11	3341	1949	53	47	823	1
2019	f28v	11	3403	1949	42	34	523	1
2020	f28v	11	3456	1944	31	41	667	1
2021	f28v	11	3497	1958	40	23	529	1
2022	f28v	11	3549	1959	41	26	554	1
2023	f28v	11	3594	1953	48	41	717	1
2024	f28v	11	3665	1964	44	29	476	1
2025	f28v	11	3720	1966	46	25	568	1
2026	f28v	11	3773	1967	37	27	424	1
2027	f28v	11	3807	1967	56	46	913	1
2028	f28v	11	3887	1969	48	41	724	1
2029	f28v	11	3940	1969	34	34	475	1
2030	f28v	11	3991	1962	26	39	564	1
2031	f28v	11	4032	1969	51	47	832	1
2032	f28v	11	4092	1942	47	57	815	1
2033	f28v	11	4147	1977	31	50	626	1
2034	f28v	11	4185	1974	45	42	689	1
2035	f28v	11	4237	1979	40	27	407	1
2036	f28v	11	4272	1942	53	64	858	1
2037	f28v	11	4316	1979	29	29	295	1
2038	f28v	12	1580	2004	32	36	675	1
2039	f28v	12	1625	2014	45	42	814	1
2040	f28v	12	1690	2019	32	54	787	1
2041	f28v	12	1733	2022	49	47	848	1
2042	f28v	12	1795	1990	34	63	1118	1
2043	f28v	12	1833	2028	45	25	626	1
2044	f28v	12	1883	2028	34	29	450	1
2045	f28v	12	1922	2030	35	30	419	1
2046	f28v	12	1940	2077	32	11	207	1
2047	f28v	12	1973	2034	39	47	597	1
2048	f28v	12	2023	2032	46	44	809	1
2049	f28v	12	2090	2030	33	33	515	1
2050	f28v	12	2137	2033	54	41	820	1
2051	f28v	12	2204	2032	46	35	847	1
2052	f28v	12	2257	2035	43	29	626	1
2053	f28v	12	2309	2042	49	25	627	1
2054	f28v	12	2373	2041	49	49	791	1
2055	f28v	12	2430	2040	40	34	492	1
2056	f28v	12	2488	2042	28	31	491	1
2057	f28v	12	2524	2013	63	56	1021	1
2058	f28v	12	2588	2048	44	23	593	1
2059	f28v	12	2644	2048	37	26	450	1
2060	f28v	12	2708	2048	35	57	849	1
2061	f28v	12	2759	2040	47	41	984	1
2062	f28v	12	2813	2028	48	49	699	1
2063	f28v	12	2840	2048	38	32	518	1
2064	f28v	12	2886	2049	49	49	881	1
2065	f28v	12	2957	2056	42	31	474	1
2066	f28v	12	3005	2045	44	46	686	1
2067	f28v	12	3069	2057	43	28	635	1
2068	f28v	12	3122	2059	52	46	815	1
2069	f28v	12	3186	2055	39	32	512	1
2070	f28v	12	3242	2056	28	39	647	1
2071	f28v	12	3279	2027	58	61	1096	1
2072	f28v	12	3346	2066	31	26	461	1
2073	f28v	12	3388	2059	49	40	981	1
2074	f28v	12	3438	2053	50	68	914	1
2075	f28v	12	3494	2069	35	34	500	1
2076	f28v	12	3542	2075	45	27	620	1
2077	f28v	12	3606	2079	32	26	451	1
2078	f28v	12	3647	2079	35	31	416	1
2079	f28v	12	3676	2046	59	59	961	1
2080	f28v	12	3747	2075	42	42	1019	1
2081	f28v	12	3800	2090	26	23	343	1
2082	f28v	12	3835	2087	27	30	327	1
2083	f28v	12	3926	2092	26	26	437	1
2084	f28v	12	3968	2093	41	46	681	1
2085	f28v	12	4033	2097	38	30	339	1
2086	f28v	12	4141	2093	24	37	526	1
2087	f28v	12	4177	2067	43	59	848	1
2088	f28v	13	1567	2116	47	40	909	1
2089	f28v	13	1581	2171	29	11	209	1
2090	f28v	13	1611	2131	43	48	560	1
2091	f28v	13	1671	2132	44	45	799	1
2092	f28v	13	1716	2115	49	66	953	1
2093	f28v	13	1758	2128	44	49	905	1
2094	f28v	13	1819	2109	52	58	1067	1
2095	f28v	13	1865	2126	59	66	1073	1
2096	f28v	13	1942	2148	34	52	769	1
2097	f28v	13	1982	2143	59	50	981	1
2098	f28v	13	2049	2148	46	26	578	1
2099	f28v	13	2105	2151	47	28	650	1
2100	f28v	13	2155	2145	44	36	570	1
2101	f28v	13	2230	2115	37	70	1223	1
2102	f28v	13	2263	2130	52	81	1101	1
2103	f28v	13	2325	2157	52	47	862	1
2104	f28v	13	2402	2149	31	33	733	1
2105	f28v	13	2441	2156	49	25	667	1
2106	f28v	13	2492	2143	49	44	838	1
2107	f28v	13	2558	2159	47	58	901	1
2108	f28v	13	2633	2161	47	31	548	1
2109	f28v	13	2691	2162	31	26	513	1
2110	f28v	13	2720	2161	63	43	1004	1
2111	f28v	13	2781	2159	38	38	766	1
2112	f28v	13	2832	2164	39	29	579	1
2113	f28v	13	2883	2161	58	48	929	1
2114	f28v	13	2969	2164	32	53	715	1
2115	f28v	13	3017	2168	47	45	741	1
2116	f28v	13	3079	2133	33	64	1094	1
2117	f28v	13	3120	2172	35	25	484	1
2118	f28v	13	3156	2170	47	30	503	1
2119	f28v	13	3220	2165	31	39	648	1
2120	f28v	13	3263	2172	54	48	994	1
2121	f28v	13	3331	2176	46	49	786	1
2122	f28v	13	3392	2180	55	43	920	1
2123	f28v	13	3446	2151	53	60	960	1
2124	f28v	13	3500	2184	32	33	477	1
2125	f28v	13	3542	2194	44	24	580	1
2126	f28v	13	3552	2236	29	7	159	1
2127	f28v	13	3582	2197	51	42	545	1
2128	f28v	13	3644	2193	33	29	401	1
2129	f28v	13	3671	2188	44	43	665	1
2130	f28v	13	3724	2200	44	28	666	1
2131	f28v	13	3780	2205	33	23	428	1
2132	f28v	13	3815	2187	52	58	758	1
2133	f28v	13	3889	2199	30	41	618	1
2134	f28v	13	3931	2206	27	28	415	1
2135	f28v	13	3970	2207	43	25	540	1
2136	f28v	13	4020	2205	32	32	393	1
2137	f28v	13	4067	2084	67	63	786	1
2138	f28v	13	4073	2214	32	25	449	1
2139	f28v	13	4112	2211	31	29	379	1
2140	f28v	13	4135	2182	60	57	918	1
2141	f28v	13	4195	2213	47	31	848	1
2142	f28v	13	4207	2090	54	63	732	1
2143	f28v	13	4277	2110	27	48	566	1
2144	f28v	13	4322	2110	48	35	651	1
2145	f28v	14	1528	2212	92	82	1630	1
2146	f28v	14	1623	2244	30	51	655	1
2147	f28v	14	1660	2245	31	24	459	1
2148	f28v	14	1689	2219	57	71	1088	2
2149	f28v	14	1732	2234	48	44	783	1
2150	f28v	14	1794	2248	44	27	659	1
2151	f28v	14	1810	2251	74	50	894	1
2152	f28v	14	1904	2250	49	44	795	1
2153	f28v	14	1960	2251	37	29	457	1
2154	f28v	14	2001	2247	44	42	702	1
2155	f28v	14	2058	2259	43	25	626	1
2156	f28v	14	2112	2261	44	26	634	1
2157	f28v	14	2158	2253	44	42	744	1
2158	f28v	14	2206	2256	47	44	701	1
2159	f28v	14	2268	2262	54	43	945	1
2160	f28v	14	2331	2238	55	55	985	1
2161	f28v	14	2376	2265	38	29	407	1
2162	f28v	14	2434	2264	53	42	939	1
2163	f28v	14	2499	2237	54	59	979	1
2164	f28v	14	2556	2270	33	27	513	1
2165	f28v	14	2599	2271	34	29	446	1
2166	f28v	14	2641	2268	40	36	859	1
2167	f28v	14	2693	2271	38	34	491	1
2168	f28v	14	2748	2272	44	28	671	1
2169	f28v	14	2798	2275	31	29	452	1
2170	f28v	14	2831	2235	54	70	1186	1
2171	f28v	14	2852	2280	78	49	910	1
2172	f28v	14	2944	2275	46	43	721	1
2173	f28v	14	3006	2282	43	29	482	1
2174	f28v	14	3025	2287	63	48	710	1
2175	f28v	14	3100	2282	30	28	494	1
2176	f28v	14	3138	2278	43	37	896	1
2177	f28v	14	3190	2284	33	33	488	1
2178	f28v	14	3231	2290	49	27	671	1
2179	f28v	14	3285	2292	66	45	1023	1
2180	f28v	14	3370	2296	30	51	644	1
2181	f28v	14	3409	2292	44	51	720	1
2182	f28v	14	3465	2290	36	33	477	1
2183	f28v	14	3514	2298	28	25	455	1
2184	f28v	14	3555	2294	37	35	486	1
2185	f28v	14	3586	2301	60	59	978	1
2186	f28v	14	3652	2302	42	27	651	1
2187	f28v	14	3689	2285	63	71	922	2
2188	f28v	14	3757	2310	48	31	892	2
2189	f28v	14	3803	2307	45	45	751	1
2190	f28v	14	3862	2315	51	45	661	1
2191	f28v	14	3913	2307	42	44	642	1
2192	f28v	14	3972	2287	39	55	834	1
2193	f28v	14	4021	2302	39	40	738	1
2194	f28v	14	4070	2315	48	48	763	1
2195	f28v	14	4133	2318	29	30	396	1
2196	f28v	14	4170	2314	30	37	498	1
2197	f28v	14	4194	2310	41	56	710	1
2198	f28v	14	4252	2217	46	48	690	1
2199	f28v	14	4296	2310	38	48	591	1
2200	f28v	14	4311	2223	30	28	275	1
2201	f28v	14	4343	2312	32	48	587	1
2202	f28v	14	4353	2229	26	27	265	1
2203	f28v	15	977	2376	11	38	270	1
2204	f28v	15	1568	2347	50	53	977	1
2205	f28v	15	1615	2349	52	45	1041	1
2206	f28v	15	1694	2353	32	33	761	1
2207	f28v	15	1734	2363	40	25	624	1
2208	f28v	15	1762	2353	64	63	987	1
2209	f28v	15	1836	2363	43	30	926	1
2210	f28v	15	1890	2367	33	27	445	1
2211	f28v	15	1931	2369	46	53	868	1
2212	f28v	15	1989	2368	32	30	423	1
2213	f28v	15	2019	2370	58	39	974	1
2214	f28v	15	2104	2373	50	54	881	1
2215	f28v	15	2153	2368	45	44	736	1
2216	f28v	15	2219	2366	41	42	660	1
2217	f28v	15	2270	2350	51	59	968	1
2218	f28v	15	2313	2365	56	65	977	1
2219	f28v	15	2374	2389	37	26	544	1
2220	f28v	15	2420	2386	51	40	878	1
2221	f28v	15	2494	2384	54	43	824	1
2222	f28v	15	2549	2370	56	68	938	1
2223	f28v	15	2607	2390	47	23	458	1
2224	f28v	15	2661	2383	49	31	844	1
2225	f28v	15	2719	2387	49	44	822	1
2226	f28v	15	2781	2391	31	44	599	1
2227	f28v	15	2826	2383	36	35	552	1
2228	f28v	15	2888	2346	29	88	1533	1
2229	f28v	15	2930	2388	70	33	1214	1
2230	f28v	15	3022	2392	37	29	452	1
2231	f28v	15	3073	2382	36	45	635	1
2232	f28v	15	3120	2398	34	29	583	1
2233	f28v	15	3163	2398	31	30	376	1
2234	f28v	15	3192	2359	64	65	1068	1
2235	f28v	15	3223	2401	73	49	867	1
2236	f28v	15	3305	2396	41	53	814	1
2237	f28v	15	3363	2401	28	31	426	1
2238	f28v	15	3391	2402	55	43	934	1
2239	f28v	15	3465	2412	27	21	367	1
2240	f28v	15	3503	2412	22	31	284	1
2241	f28v	15	3539	2411	34	33	731	1
2242	f28v	15	3568	2417	52	56	927	1
2243	f28v	15	3631	2411	41	32	651	1
2244	f28v	15	3690	2419	27	23	365	1
2245	f28v	15	3730	2420	24	53	639	1
2246	f28v	15	3766	2420	46	53	869	1
2247	f28v	15	3825	2419	36	26	332	1
2248	f28v	15	3857	2417	58	42	897	1
2249	f28v	15	3932	2427	36	27	512	1
2250	f28v	15	3975	2424	35	30	428	1
2251	f28v	15	4017	2421	44	35	737	1
2252	f28v	15	4076	2425	43	52	748	1
2253	f28v	15	4128	2426	36	35	448	1
2254	f28v	15	4164	2419	40	50	718	1
2255	f28v	15	4213	2432	32	24	414	1
2256	f28v	15	4255	2433	34	27	423	1
2257	f28v	15	4260	2325	34	57	692	1
2258	f28v	15	4303	2429	22	38	381	1
2259	f28v	16	1561	2467	40	35	552	1
2260	f28v	16	1585	2447	72	93	1128	1
2261	f28v	16	1653	2475	35	32	509	1
2262	f28v	16	1698	2473	36	34	731	1
2263	f28v	16	1748	2479	30	29	551	1
2264	f28v	16	1786	2485	43	48	769	1
2265	f28v	16	1843	2481	52	44	863	1
2266	f28v	16	1909	2482	35	31	493	1
2267	f28v	16	1951	2488	44	25	642	1
2268	f28v	16	2006	2488	45	26	613	1
2269	f28v	16	2052	2489	53	45	963	1
2270	f28v	16	2138	2493	32	51	726	1
2271	f28v	16	2181	2491	44	47	874	1
2272	f28v	16	2243	2462	39	59	1132	1
2273	f28v	16	2297	2493	51	46	853	1
2274	f28v	16	2351	2491	51	42	906	1
2275	f28v	16	2410	2489	31	30	418	1
2276	f28v	16	2459	2461	62	75	1257	1
2277	f28v	16	2527	2484	47	44	800	1
2278	f28v	16	2588	2487	37	33	542	1
2279	f28v	16	2630	2462	47	58	1014	1
2280	f28v	16	2649	2499	66	45	837	1
2281	f28v	16	2724	2498	37	24	439	1
2282	f28v	16	2766	2479	57	58	852	1
2283	f28v	16	2836	2499	38	32	603	1
2284	f28v	16	2885	2502	27	28	379	1
2285	f28v	16	2908	2464	64	61	1087	1
2286	f28v	16	2915	2503	74	48	840	1
2287	f28v	16	3005	2502	29	28	505	1
2288	f28v	16	3044	2501	33	27	420	1
2289	f28v	16	3083	2506	40	32	497	1
2290	f28v	16	3148	2502	52	27	538	1
2291	f28v	16	3198	2503	59	45	1003	1
2292	f28v	16	3268	2511	42	26	595	1
2293	f28v	16	3313	2512	50	29	539	1
2294	f28v	16	3369	2499	45	46	739	1
2295	f28v	16	3421	2508	40	31	668	1
2296	f28v	16	3479	2518	27	25	460	1
2297	f28v	16	3517	2515	31	29	438	1
2298	f28v	16	3556	2519	35	27	392	1
2299	f28v	16	3611	2510	44	42	1025	1
2300	f28v	16	3668	2519	49	51	808	1
2301	f28v	16	3712	2522	56	48	662	1
2302	f28v	16	3777	2523	31	30	409	1
2303	f28v	16	3815	2520	30	28	486	1
2304	f28v	16	3865	2509	45	54	881	1
2305	f28v	16	3918	2524	23	29	452	1
2306	f28v	16	3957	2526	34	31	430	1
2307	f28v	16	4014	2525	29	35	505	1
2308	f28v	16	4059	2529	44	40	573	1
2309	f28v	16	4108	2519	40	61	576	1
2310	f28v	16	4164	2527	39	38	829	1
2311	f28v	16	4211	2532	51	45	784	1
2312	f28v	16	4284	2531	27	39	519	1
2313	f28v	16	4316	2541	35	26	419	1
2314	f28v	17	1558	2577	41	39	617	1
2315	f28v	17	1591	2580	48	57	950	1
2316	f28v	17	1649	2587	52	43	968	1
2317	f28v	17	1709	2596	40	26	611	1
2318	f28v	17	1760	2597	40	30	611	1
2319	f28v	17	1813	2594	44	40	664	1
2320	f28v	17	1877	2596	30	25	473	1
2321	f28v	17	1916	2595	29	30	409	1
2322	f28v	17	1951	2595	34	30	400	1
2323	f28v	17	1998	2594	45	33	762	1
2324	f28v	17	2049	2594	57	42	935	1
2325	f28v	17	2127	2575	34	54	949	1
2326	f28v	17	2152	2583	58	83	1071	1
2327	f28v	17	2218	2599	46	35	650	1
2328	f28v	17	2268	2589	43	45	797	1
2329	f28v	17	2328	2598	58	40	997	1
2330	f28v	17	2383	2563	59	64	1074	1
2331	f28v	17	2434	2599	38	34	480	1
2332	f28v	17	2483	2574	86	54	1152	1
2333	f28v	17	2584	2597	52	38	865	1
2334	f28v	17	2645	2602	43	26	640	1
2335	f28v	17	2702	2599	41	32	657	1
2336	f28v	17	2749	2568	49	58	858	1
2337	f28v	17	2810	2605	46	28	477	1
2338	f28v	17	2866	2602	49	48	836	1
2339	f28v	17	2929	2604	31	27	386	1
2340	f28v	17	2964	2598	62	42	1102	1
2341	f28v	17	3055	2605	31	26	471	1
2342	f28v	17	3096	2604	32	28	563	1
2343	f28v	17	3137	2605	31	27	433	1
2344	f28v	17	3170	2595	55	38	782	1
2345	f28v	17	3233	2604	28	28	517	1
2346	f28v	17	3280	2609	40	32	520	1
2347	f28v	17	3328	2612	32	28	516	1
2348	f28v	17	3378	2610	34	32	430	1
2349	f28v	17	3405	2616	60	58	990	1
2350	f28v	17	3471	2616	40	23	474	1
2351	f28v	17	3510	2602	61	60	845	1
2352	f28v	17	3568	2622	46	27	788	1
2353	f28v	17	3609	2616	44	42	733	1
2354	f28v	17	3661	2594	46	59	912	1
2355	f28v	17	3706	2617	34	39	666	1
2356	f28v	17	3753	2624	47	49	827	1
2357	f28v	17	3819	2622	32	41	593	1
2358	f28v	17	3865	2631	30	25	436	1
2359	f28v	17	3911	2623	54	43	811	1
2360	f28v	17	3982	2596	43	58	830	1
2361	f28v	17	4023	2629	34	31	380	1
2362	f28v	17	4071	2635	39	26	343	1
2363	f28v	17	4123	2636	38	25	455	1
2364	f28v	17	4156	2609	58	68	701	1
2365	f28v	17	4222	2634	28	47	517	1
2366	f28v	17	4261	2628	25	25	302	1
2367	f28v	17	4303	2631	28	29	402	1
2368	f28v	17	4339	2630	22	31	302	1
2369	f28v	18	1511	2694	74	63	1035	1
2370	f28v	18	1591	2697	44	48	820	1
2371	f28v	18	1644	2701	30	56	754	1
2372	f28v	18	1685	2702	44	28	670	1
2373	f28v	18	1738	2700	47	31	882	1
2374	f28v	18	1775	2693	57	52	775	1
2375	f28v	18	1861	2702	30	30	527	1
2376	f28v	18	1889	2704	32	37	515	1
2377	f28v	18	1943	2705	31	35	724	1
2378	f28v	18	1981	2702	49	65	1190	1
2379	f28v	18	2039	2703	40	32	663	1
2380	f28v	18	2095	2706	30	24	450	1
2381	f28v	18	2139	2708	30	59	724	1
2382	f28v	18	2185	2703	45	54	815	1
2383	f28v	18	2249	2703	26	29	344	1
2384	f28v	18	2277	2701	50	44	888	1
2385	f28v	18	2349	2710	46	33	572	1
2386	f28v	18	2393	2701	49	42	736	1
2387	f28v	18	2435	2712	67	53	785	1
2388	f28v	18	2513	2708	45	49	806	1
2389	f28v	18	2567	2704	38	32	501	1
2390	f28v	18	2617	2710	28	59	686	1
2391	f28v	18	2658	2712	41	28	642	1
2392	f28v	18	2703	2712	50	31	878	1
2393	f28v	18	2757	2703	37	40	628	1
2394	f28v	18	2804	2713	42	29	643	1
2395	f28v	18	2855	2678	36	93	1691	1
2396	f28v	18	2912	2708	27	40	698	1
2397	f28v	18	2951	2718	39	24	584	1
2398	f28v	18	2988	2699	60	62	912	1
2399	f28v	18	3051	2716	39	31	447	1
2400	f28v	18	3092	2709	44	45	691	1
2401	f28v	18	3147	2718	55	42	934	1
2402	f28v	18	3210	2724	41	26	607	1
2403	f28v	18	3260	2724	29	27	554	1
2404	f28v	18	3303	2726	51	53	872	1
2405	f28v	18	3355	2712	52	63	750	2
2406	f28v	18	3396	2723	38	39	588	1
2407	f28v	18	3461	2729	30	26	433	1
2408	f28v	18	3500	2729	27	30	391	1
2409	f28v	18	3533	2719	38	42	663	1
2410	f28v	18	3582	2731	40	26	547	1
2411	f28v	18	3641	2728	56	45	936	1
2412	f28v	18	3715	2732	50	33	586	1
2413	f28v	18	3729	2737	66	57	776	1
2414	f28v	18	3805	2729	33	33	470	1
2415	f28v	18	3841	2729	35	35	476	1
2416	f28v	18	3881	2711	67	49	869	1
2417	f28v	18	3960	2730	56	46	836	1
2418	f28v	18	4073	2733	41	31	624	1
2419	f28v	18	4114	2697	52	59	901	1
2420	f28v	18	4168	2734	47	25	421	1
2421	f28v	18	4220	2731	45	52	775	1
2422	f28v	18	4277	2732	28	27	358	1
2423	f28v	18	4316	2727	62	51	898	1
2424	f28v	19	1536	2804	48	29	639	1
2425	f28v	19	1589	2804	34	31	509	1
2426	f28v	19	1627	2809	84	56	938	1
2427	f28v	19	1629	2801	47	36	927	1
2428	f28v	19	1722	2805	41	30	681	1
2429	f28v	19	1760	2784	73	93	1388	1
2430	f28v	19	1830	2815	30	26	487	1
2431	f28v	19	1872	2813	27	30	424	1
2432	f28v	19	1900	2801	37	48	758	1
2433	f28v	19	1947	2813	34	30	655	1
2434	f28v	19	1992	2817	44	48	767	1
2435	f28v	19	2037	2803	58	66	1040	2
2436	f28v	19	2087	2809	50	44	777	1
2437	f28v	19	2154	2820	54	65	1158	1
2438	f28v	19	2212	2823	42	46	756	1
2439	f28v	19	2265	2824	38	26	575	1
2440	f28v	19	2303	2805	55	64	826	1
2441	f28v	19	2377	2828	28	58	708	1
2442	f28v	19	2416	2823	44	52	734	1
2443	f28v	19	2460	2829	53	55	731	1
2444	f28v	19	2513	2788	60	62	983	1
2445	f28v	19	2581	2814	43	37	723	1
2446	f28v	19	2638	2826	31	23	433	1
2447	f28v	19	2671	2827	39	28	525	1
2448	f28v	19	2719	2827	58	40	932	1
2449	f28v	19	2779	2797	58	57	898	1
2450	f28v	19	2849	2828	48	43	675	1
2451	f28v	19	2896	2800	47	94	1072	1
2452	f28v	19	2942	2797	46	71	788	2
2453	f28v	19	2991	2834	48	45	872	1
2454	f28v	19	3049	2837	48	44	792	1
2455	f28v	19	3102	2837	50	45	912	1
2456	f28v	19	3177	2840	34	32	408	1
2457	f28v	19	3209	2833	49	54	720	1
2458	f28v	19	3249	2823	18	9	72	1
2459	f28v	19	3276	2844	37	29	587	1
2460	f28v	19	3322	2844	29	28	434	1
2461	f28v	19	3343	2796	73	70	1164	1
2462	f28v	19	3367	2846	68	45	747	1
2463	f28v	19	3451	2844	33	28	563	1
2464	f28v	19	3497	2843	29	30	431	1
2465	f28v	19	3534	2847	42	28	436	1
2466	f28v	19	3608	2841	33	35	708	1
2467	f28v	19	3662	2845	37	34	872	1
2468	f28v	19	3670	2851	72	52	729	1
2469	f28v	19	3757	2844	49	34	1034	1
2470	f28v	19	3818	2841	41	49	720	1
2471	f28v	19	3879	2846	30	27	479	1
2472	f28v	19	3918	2844	30	28	355	1
2473	f28v	19	3957	2832	48	44	962	1
2474	f28v	19	3961	2888	31	12	219	1
2475	f28v	19	3993	2848	50	48	606	1
2476	f28v	19	4042	2818	67	84	942	1
2477	f28v	19	4113	2848	26	25	405	1
2478	f28v	19	4149	2821	30	50	768	1
2479	f28v	19	4187	2829	34	45	691	1
2480	f28v	19	4227	2844	40	26	468	1
2481	f28v	19	4287	2834	22	39	381	1
2482	f28v	19	4315	2822	51	48	682	1
2483	f28v	20	1378	2915	151	28	1505	1
2484	f28v	20	1558	2911	29	32	563	1
2485	f28v	20	1588	2914	52	52	1018	1
2486	f28v	20	1652	2924	32	48	665	1
2487	f28v	20	1695	2922	46	45	863	1
2488	f28v	20	1763	2925	32	57	714	1
2489	f28v	20	1795	2890	68	61	1275	1
2490	f28v	20	1863	2905	47	45	1002	1
2491	f28v	20	1923	2926	27	27	515	1
2492	f28v	20	1961	2929	39	27	595	1
2493	f28v	20	2003	2927	64	52	1215	1
2494	f28v	20	2077	2929	51	57	1032	1
2495	f28v	20	2153	2910	54	77	1093	1
2496	f28v	20	2216	2936	44	43	780	1
2497	f28v	20	2269	2900	45	67	1408	1
2498	f28v	20	2320	2938	40	26	595	1
2499	f28v	20	2375	2938	27	29	576	1
2500	f28v	20	2410	2944	27	22	386	1
2501	f28v	20	2431	2922	65	69	926	1
2502	f28v	20	2474	2936	54	46	874	1
2503	f28v	20	2564	2944	31	57	752	1
2504	f28v	20	2604	2944	51	43	836	1
2505	f28v	20	2672	2904	39	63	1294	1
2506	f28v	20	2723	2945	40	25	576	1
2507	f28v	20	2771	2944	34	30	443	1
2508	f28v	20	2808	2942	32	34	495	1
2509	f28v	20	2863	2950	72	25	1099	1
2510	f28v	20	2953	2925	57	54	1016	1
2511	f28v	20	3028	2946	28	31	495	1
2512	f28v	20	3065	2945	34	32	485	1
2513	f28v	20	3085	2940	50	49	721	1
2514	f28v	20	3152	2945	52	49	924	1
2515	f28v	20	3217	2952	48	52	929	1
2516	f28v	20	3284	2957	39	51	761	1
2517	f28v	20	3312	2921	75	60	1164	1
2518	f28v	20	3350	2960	66	47	821	1
2519	f28v	20	3427	2957	49	27	638	1
2520	f28v	20	3492	2956	40	29	699	1
2521	f28v	20	3537	2927	65	58	1132	1
2522	f28v	20	3603	2951	58	43	954	1
2523	f28v	20	3672	2956	34	26	549	1
2524	f28v	20	3699	2940	52	51	828	1
2525	f28v	20	3761	2945	47	43	1036	1
2526	f28v	20	3810	2960	38	24	507	1
2527	f28v	20	3841	2938	58	67	1010	1
2528	f28v	20	3910	2960	34	31	379	1
2529	f28v	20	3935	2951	49	45	649	1
2530	f28v	20	3997	2962	31	29	497	1
2531	f28v	20	4037	2959	32	30	365	1
2532	f28v	20	4050	2918	64	65	981	1
2533	f28v	20	4105	2992	21	20	134	1
2534	f28v	20	4127	2932	43	78	627	2
2535	f28v	20	4189	2953	49	39	697	1
2536	f28v	20	4252	2930	34	55	820	1
2537	f28v	20	4300	2955	26	38	403	1
2538	f28v	20	4327	2934	47	73	703	1
2539	f28v	20	4377	2907	19	87	1171	1
2540	f28v	21	1549	3015	50	42	1213	1
2541	f28v	21	1614	3019	40	37	762	1
2542	f28v	21	1673	3026	41	28	658	1
