id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page	ours_hit	bourdeau_hit	aymeloglu_hit	held_by
9222	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 111-112.	London	BL_Add_MS_4136_111	1559 - 1560			2	6	catalog;queue;sp77-nicholas-1659	coligny1563[already solved];foix1563[read in part];lomer1563[already solved];middelmore1563[already solved];norreys1567[read in part];percy1559[not read];smith1562[read];throck1560[already solved];throckmorton[already solved];wod1568[read in part]	CATALOGUE.md;moray-1568/README.md	ours:catalog
9221	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 110.	London	BL_Add_MS_4136_110	1559 - 1560			1	6	catalog;queue;sp77-nicholas-1659	coligny1563[already solved];foix1563[read in part];lomer1563[already solved];middelmore1563[already solved];norreys1567[read in part];percy1559[not read];smith1562[read];throck1560[already solved];throckmorton[already solved];wod1568[read in part]	CATALOGUE.md;moray-1568/README.md	ours:catalog
9220	Non-decrypted	Cipher	London ,British Library, Add MS 4136 f 110.	London	BL_Add_MS_4136_110	1559 - 1560		English	1	6	catalog;queue;sp77-nicholas-1659	coligny1563[already solved];foix1563[read in part];lomer1563[already solved];middelmore1563[already solved];norreys1567[read in part];percy1559[not read];smith1562[read];throck1560[already solved];throckmorton[already solved];wod1568[read in part]	CATALOGUE.md;moray-1568/README.md	ours:catalog
9218	Non-decrypted	Cipher	London ,British Library, Add MS 32256 f 235.	London	BL_Add_MS_32256_235	1753 -	...		2	6	hamilton-1650;queue;sp87-further-1712	harley7001[read in part];jones1753[not a cipher];rupert1645[read]		ours:hamilton-1650
8871	Non-decrypted	Cipher	London ,British Library, Add MS 32280 f 3.	London	BL_Add_MS_32280_003	1723 - 1842			1	6		r8870[not read];r8871[not read]		bourdeau:r8870
8870	Non-decrypted	Cipher	London ,British Library, Add MS 32280 f 1-2.	London	BL_Add_MS_32280_001	1723 - 1842			3	6		r8870[not read];r8871[not read]		bourdeau:r8870
8774	Non-decrypted	Cipher	London ,British Library, Add MS 61575 f 95.	London	BL_Add_MS_61575_095	1702 - 1723		French?	1	6	catalog	geertruidenberg[offline only];prussia1702[not a cipher]		ours:catalog
8756	Non-decrypted	Cipher	London ,British Library, Add MS 61575 f 44.	London	BL_Add_MS_61575_044	1710 -	French?		2	6	catalog	geertruidenberg[offline only];prussia1702[not a cipher]		ours:catalog
8755	Non-decrypted	Cipher	London ,British Library, Add MS 61575 f 38-41.	London	BL_Add_MS_61575_038	1710 -	French?		5	6	catalog	geertruidenberg[offline only];prussia1702[not a cipher]		ours:catalog
8624	Non-decrypted	Cipher	London ,British Library, Add MS 72438 f 10.	London	BL_Add_MS_72438_010	1646 -	English		2	6	bl-farnese-cipher;bl-sacchetti-nunzio-1623;catalog;hamilton-1650;intercepted-royalist-1646;queue	rupert[offline only]	README.md;TARGETS.md;royalist-1646/README.md	ours:bl-farnese-cipher
8623	Non-decrypted	Cipher	London ,British Library, Add MS 72438 f 9.	London	BL_Add_MS_72438_009	1646 -	English		1	6	bl-farnese-cipher;bl-sacchetti-nunzio-1623;catalog;hamilton-1650;intercepted-royalist-1646;queue	rupert[offline only]	README.md;TARGETS.md;royalist-1646/README.md	ours:bl-farnese-cipher
8613	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 363.	London	BL_Cotton_MS_Vespanian_C_IV_363	1529 -	English?		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	CATALOGUE.md;TARGETS.md;catalogue/decode-ranked.md	ours:queue
8602	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 341.	London	BL_Cotton_MS_Vespanian_C_IV_341	1529 -	English?		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8589	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 313.	London	BL_Cotton_MS_Vespanian_C_IV_313	1529 -	English?		1	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	CATALOGUE.md;TARGETS.md;catalogue/decode-ranked.md	ours:queue
8587	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 311.	London	BL_Cotton_MS_Vespanian_C_IV_311	1529 -	English?		1	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8586	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 310e.	London	BL_Cotton_MS_Vespanian_C_IV_310e	1529 -	English?		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8585	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 310d.	London	BL_Cotton_MS_Vespanian_C_IV_310d	1529 -	English?		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8582	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 300.	London	BL_Cotton_MS_Vespanian_C_IV_300	1528 -			1	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8578	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 284.	London	BL_Cotton_MS_Vespanian_C_IV_284	1528 -	English?		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8574	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 259-261.	London	BL_Cotton_MS_Vespanian_C_IV_259	1528 -	English?		6	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8573	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 238-239.	London	BL_Cotton_MS_Vespanian_C_IV_238	1527 -	English?		4	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	CATALOGUE.md;catalogue/decode-ranked.md	ours:queue
8572	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 214-218.	London	BL_Cotton_MS_Vespanian_C_IV_214	1527 -	English?		9	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8561	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 166.	London	BL_Cotton_MS_Vespanian_C_IV_166	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8557	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 162.	London	BL_Cotton_MS_Vespanian_C_IV_162	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8556	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 161.	London	BL_Cotton_MS_Vespanian_C_IV_161	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8555	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 160.	London	BL_Cotton_MS_Vespanian_C_IV_160	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8554	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 159.	London	BL_Cotton_MS_Vespanian_C_IV_159	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8553	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 158.	London	BL_Cotton_MS_Vespanian_C_IV_158	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8552	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 157.	London	BL_Cotton_MS_Vespanian_C_IV_157	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8551	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 156.	London	BL_Cotton_MS_Vespanian_C_IV_156	1527 -	English		1	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8550	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 155.	London	BL_Cotton_MS_Vespanian_C_IV_155	1527 -	English		2	6	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8549	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 154.	London	BL_Cotton_MS_Vespanian_C_IV_154	1527 -	English		2	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8548	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 153.	London	BL_Cotton_MS_Vespanian_C_IV_153	1527 -	English		2	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8547	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 152.	London	BL_Cotton_MS_Vespanian_C_IV_152	1527 -	English		2	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8544	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 148.	London	BL_Cotton_MS_Vespanian_C_IV_148	1527 -	English		2	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8543	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 147.	London	BL_Cotton_MS_Vespanian_C_IV_147	1527 -	English		2	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8542	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 146.	London	BL_Cotton_MS_Vespanian_C_IV_146	1527 -	English		2	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8540	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 142-143.	London	BL_Cotton_MS_Vespanian_C_IV_142	1527 -	English		4	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8538	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 138-139.	London	BL_Cotton_MS_Vespanian_C_IV_138	1527 -	English		4	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8537	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 132-133.	London	BL_Cotton_MS_Vespanian_C_IV_132	1527 -	English		3	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8536	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 130-131.	London	BL_Cotton_MS_Vespanian_C_IV_130	1527 -	English		3	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8535	Non-decrypted	Cipher	London ,British Library, Cotton MS Vespanian C IV f 125.	London	BL_Cotton_MS_Vespanian_C_IV_125	1527 -	English		2	7	queue	lee1526[already solved];poyntz1527[already solved];superscript[offline only]	catalogue/decode-ranked.md	ours:queue
8530	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 169.	London	BL_Sloane_MS_3188_169	-			1	7		sloane3188[not a cipher]		bourdeau:sloane3188
8529	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 167-168.	London	BL_Sloane_MS_3188_167	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8528	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 166.	London	BL_Sloane_MS_3188_166	-			1	7		sloane3188[not a cipher]		bourdeau:sloane3188
8527	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 165.	London	BL_Sloane_MS_3188_165	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8526	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 164.	London	BL_Sloane_MS_3188_164	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8525	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 163.	London	BL_Sloane_MS_3188_163	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8524	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 162.	London	BL_Sloane_MS_3188_162	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8523	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 160-161.	London	BL_Sloane_MS_3188_160	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8522	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 158-159.	London	BL_Sloane_MS_3188_158	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8521	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 156-157.	London	BL_Sloane_MS_3188_156	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8520	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 155.	London	BL_Sloane_MS_3188_155	1594 -			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8519	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 154.	London	BL_Sloane_MS_3188_154	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8518	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 153.	London	BL_Sloane_MS_3188_153	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8517	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 151-152.	London	BL_Sloane_MS_3188_151	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8516	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 149-150.	London	BL_Sloane_MS_3188_149	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8515	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 147-148.	London	BL_Sloane_MS_3188_147	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8514	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 146.	London	BL_Sloane_MS_3188_146	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8513	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 144-145.	London	BL_Sloane_MS_3188_144	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8512	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 142-143.	London	BL_Sloane_MS_3188_142	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8511	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 140-141.	London	BL_Sloane_MS_3188_140	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8510	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 138-139.	London	BL_Sloane_MS_3188_138	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8509	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 137.	London	BL_Sloane_MS_3188_137	1595 -			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8508	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 114-115.	London	BL_Sloane_MS_3188_114	-			4	7		sloane3188[not a cipher]		bourdeau:sloane3188
8507	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 112-113.	London	BL_Sloane_MS_3188_112	-			2	7		sloane3188[not a cipher]		bourdeau:sloane3188
8506	Non-decrypted	Cipher	London ,British Library, Sloane MS 3188 f 109-111.	London	BL_Sloane_MS_3188_109	-			5	7		harley1582r8505[read];sloane3188[not a cipher]		bourdeau:harley1582r8505
8505	Non-decrypted	Cipher	London ,British Library, Harley MS 1582 f 263-264.	London	BL_Harley_MS_1582_263	-	English?		4	7	queue	harley1582r8499[read in part];harley1582r8500[read];harley1582r8504[read];harley1582r8505[read];stafford1586[already solved]		ours:queue
8504	Non-decrypted	Cipher	London ,British Library, Harley MS 1582 f 76-77.	London	BL_Harley_MS_1582_076	1586 -	English		2	7	queue	harley1582r8499[read in part];harley1582r8500[read];harley1582r8504[read];harley1582r8505[read];stafford1586[already solved]		ours:queue
8501	Non-decrypted	Cipher	London ,British Library, Harley MS 1582 f 71-72.	London	BL_Harley_MS_1582_071	-	English		3	7	queue	harley1582r8499[read in part];harley1582r8500[read];harley1582r8504[read];harley1582r8505[read];stafford1586[already solved]		ours:queue
8500	Non-decrypted	Cipher	London ,British Library, Harley MS 1582 f 65-66.	London	BL_Harley_MS_1582_065	1586 -	English		2	7	queue	harley1582r8499[read in part];harley1582r8500[read];harley1582r8504[read];harley1582r8505[read];stafford1586[already solved]		ours:queue
8499	Non-decrypted	Cipher	London ,British Library, Harley MS 1582 f 8-10.	London	BL_Harley_MS_1582_008	1554 -	English?		4	7	queue	harley1582r8499[read in part];harley1582r8500[read];harley1582r8504[read];harley1582r8505[read];stafford1586[already solved]		ours:queue
8496	Non-decrypted	Cipher	London ,British Library, Harley MS 287 f 96-97.	London	BL_Harley_MS_287_096	1588 -	English		2	7	harley-287-1587;queue	cobham1588[read in part];harley287[read in part];needham1587[read]		ours:harley-287-1587
8495	Non-decrypted	Cipher	London ,British Library, Harley MS 287 f 92-93.	London	BL_Harley_MS_287_092	1588 -	English		2	7	harley-287-1587;queue	cobham1588[read in part];harley287[read in part];needham1587[read]		ours:harley-287-1587
