page	line	pos	code	uncertain	value	grade
f29r	16	7	I	0	i	H
f29r	16	8	box	0	c	H
f29r	16	9	l	0	t	H
f29r	16	10	box	0	c	H
f29r	16	11	o	0	a	H
f29r	16	12	lam	0	s	H
f29r	16	13	rho	0	l	H
f29r	16	14	z	0	o	H
f29r	16	15	f	0	n	H
f29r	16	16	f	0	n	H
f29r	16	17	psi	0	e	H
f29r	16	18	Del	0	f	H
f29r	16	19	db	0	e	H
f29r	16	20	arr	0	r	H
f29r	16	21	z	0	o	H
f29r	16	22	I	0	i	H
f29r	16	23	l	0	t	H
f29r	16	24	X	0	i	H
f29r	16	25	o	0	a	H
f29r	16	26	E	0	y	H
f29r	16	27	th	0	b	H
f29r	16	28	I	0	i	H
f29r	16	29	db	0	e	H
f29r	16	30	f	0	n	H
f29r	16	31	q	0	d	H
f29r	16	32	I	0	i	H
f29r	16	33	box	0	c	H
f29r	16	34	l	0	t	H
f29r	16	35	n	0	q	H
f29r	16	36	v	0	u	H
f29r	16	37	db	0	e	H
f29r	16	38	rho	1	l	M
f29r	16	39	n	0	q	H
f29r	16	40	R	0	u	H
f29r	16	41	psi	0	e	H
f29r	16	42	box	0	c	H
f29r	16	43	E	0	y	H
f29r	16	44	z	0	o	H
f29r	16	45	lam	0	s	H
f29r	16	46	db	0	e	H
f29r	16	47	pi	0	[Madame]	C
f29r	16	48	lam	0	s	H
f29r	16	49	o	0	a	H
f29r	16	50	lam	0	s	H
f29r	16	51	ankh	1	a	M
f29r	16	52	lam	0	s	H
f29r	16	53	o	0	a	H
f29r	16	54	q	1	d	M
f29r	17	1	X	0	i	H
f29r	17	2	f	0	n	H
f29r	17	3	box	0	c	H
f29r	17	4	l	0	t	H
f29r	17	5	psi	0	e	H
f29r	17	6	l	0	t	H
f29r	17	7	db	0	e	H
f29r	17	8	lam	0	s	H
f29r	17	9	v	0	u	H
f29r	17	10	arr	0	r	H
f29r	17	11	box	0	c	H
f29r	17	12	psi	0	e	H
f29r	17	13	rho	0	l	H
f29r	17	14	ankh	1	a	M
f29r	17	15	o	0	a	H
f29r	17	16	v	0	u	H
f29r	17	17	S	0	m	H
f29r	17	18	sq	0	o	H
f29r	17	19	I	0	i	H
f29r	17	20	f	0	n	H
f29r	17	21	dbar	0	g	H
f29r	17	22	lam	0	s	H
f29r	17	23	S	0	m	H
f29r	17	24	o	0	a	H
f29r	17	25	rho	0	l	H
f29r	17	26	n	0	q	H
f29r	17	27	v	0	u	H
f29r	17	28	db	0	e	H
f29r	17	29	X	0	i	H
f29r	17	30	o	0	a	H
f29r	17	31	E	0	y	H
f29r	17	32	T	0	p	H
f29r	17	33	psi	0	e	H
f29r	17	34	v	0	u	H
f29r	17	35	o	0	a	H
f29r	17	36	n	0	q	H
f29r	17	37	v	0	u	H
f29r	17	38	sq	1	o	M
f29r	17	39	E	0	y	H
f29r	17	40	X	0	i	H
f29r	17	41	rho	0	l	H
f29r	17	42	S	0	m	H
f29r	17	43	o	0	a	H
f29r	17	44	arr	0	r	H
f29r	17	45	psi	0	e	H
f29r	17	46	lam	0	s	H
f29r	17	47	T	0	p	H
f29r	17	48	I	1	i	M
f29r	17	49	f	0	n	H
f29r	17	50	q	0	d	H
f29r	17	51	v	0	u	H
f29r	17	52	n	0	q	H
f29r	17	53	v	0	u	H
f29r	17	54	X	0	i	H
f29r	17	55	yogh	1	[Véniciens]	M
f29r	18	1	w	1	z	M
f29r	18	2	rho	0	l	H
f29r	18	3	Del	0	f	H
f29r	18	4	db	0	e	H
f29r	18	5	arr	0	r	H
f29r	18	6	z	0	o	H
f29r	18	7	I	0	i	H
f29r	18	8	l	0	t	H
f29r	18	9	th	0	b	H
f29r	18	10	I	0	i	H
f29r	18	11	db	0	e	H
f29r	18	12	f	0	n	H
f29r	18	13	o	0	a	H
f29r	18	14	q	0	d	H
f29r	18	15	v	0	u	H
f29r	18	16	7	0	e	H
f29r	18	17	arr	0	r	H
f29r	18	18	l	0	t	H
f29r	18	19	X	0	i	H
f29r	18	20	arr	0	r	H
f29r	18	21	l	0	t	H
f29r	18	22	cross4	1	<cross4>	U
f29r	18	23	q	0	d	H
f29r	18	24	psi	0	e	H
f29r	18	25	l	0	t	H
f29r	18	26	z	0	o	H
f29r	18	27	v	0	u	H
f29r	18	28	l	0	t	H
f29r	18	29	7	0	e	H
f29r	18	30	l	0	t	H
f29r	18	31	rho	0	l	H
f29r	18	32	I	0	i	H
f29r	18	33	f	0	n	H
f29r	18	34	l	0	t	H
f29r	18	35	db	0	e	H
f29r	18	36	f	0	n	H
f29r	18	37	l	0	t	H
f29r	18	38	I	0	i	H
f29r	18	39	z	0	o	H
f29r	18	40	f	0	n	H
f29r	18	41	o	0	a	H
f29r	18	42	n	0	q	H
f29r	18	43	v	0	u	H
f29r	18	44	sq	1	o	M
f29r	18	45	E	0	y	H
f29r	18	46	lam	0	s	H
f29r	18	47	ankh	1	a	M
f29r	18	48	lam	0	s	H
f29r	18	49	oplus	0	i	C
f29r	18	50	I	0	i	H
f29r	18	51	f	0	n	H
f29r	18	52	box	0	c	H
f29r	18	53	l	0	t	H
f29r	18	54	db	0	e	H
f29r	19	1	l	0	t	H
f29r	19	2	psi	0	e	H
f29r	19	3	l	0	t	H
f29r	19	4	psi	0	e	H
f29r	19	5	f	0	n	H
f29r	19	6	q	0	d	H
f29r	19	7	z	0	o	H
f29r	19	8	I	0	i	H
f29r	19	9	l	0	t	H
f29r	19	10	T	0	p	H
f29r	19	11	o	0	a	H
f29r	19	12	arr	0	r	H
f29r	19	13	box	0	c	H
f29r	19	14	psi	0	e	H
f29r	19	15	rho	0	l	H
f29r	19	16	ankh	1	a	M
f29r	19	17	n	0	q	H
f29r	19	18	v	0	u	H
f29r	19	19	db	0	e	H
f29r	19	20	lam	0	s	H
f29r	19	21	psi	0	e	H
f29r	19	22	rho	0	l	H
f29r	19	23	z	0	o	H
f29r	19	24	f	0	n	H
f29r	19	25	lam	0	s	H
f29r	19	26	sq	0	o	H
f29r	19	27	db	1	e	M
f29r	19	28	q	0	d	H
f29r	19	29	X	0	i	H
f29r	19	30	arr	0	r	H
f29r	19	31	db	0	e	H
f29r	19	32	f	0	n	H
f29r	19	33	psi	0	e	H
f29r	19	34	lam	0	s	H
f29r	19	35	l	0	t	H
f29r	19	36	n	0	q	H
f29r	19	37	v	0	u	H
f29r	19	38	7	0	e	H
f29r	19	39	th	0	b	H
f29r	19	40	z	0	o	H
f29r	19	41	A	0	n	C
f29r	19	42	db	0	e	H
f29r	19	43	S	0	m	H
f29r	19	44	o	0	a	H
f29r	19	45	I	0	i	H
f29r	19	46	lam	0	s	H
f29r	19	47	pi	0	[Madame]	C
f29r	19	48	R	0	u	H
f29r	19	49	z	0	o	H
f29r	19	50	v	0	u	H
f29r	19	51	lam	0	s	H
f29r	19	52	lam	0	s	H
f29r	19	53	box	0	c	H
f29r	19	54	yogh	1	[Véniciens]	M
f29r	20	1	o	0	a	H
f29r	20	2	v	0	u	H
f29r	20	3	arr	0	r	H
f29r	20	4	psi	0	e	H
f29r	20	5	w	0	z	H
f29r	20	6	l	0	t	H
f29r	20	7	arr	0	r	H
f29r	20	8	db	0	e	H
f29r	20	9	lam	0	s	H
f29r	20	10	th	0	b	H
f29r	20	11	I	0	i	H
f29r	20	12	db	0	e	H
f29r	20	13	f	0	n	H
f29r	20	14	L	1	[con]	M
f29r	20	15	lam	0	s	H
f29r	20	16	I	0	i	H
f29r	20	17	q	0	d	H
f29r	20	18	psi	0	e	H
f29r	20	19	arr	0	r	H
f29r	20	20	db	0	e	H
f29r	20	21	arr	0	r	H
f29r	20	22	lam	0	s	H
f29r	20	23	v	0	u	H
f29r	20	24	arr	0	r	H
f29r	20	25	box	0	c	H
f29r	20	26	psi	0	e	H
f29r	20	27	q	0	d	H
f29r	20	28	I	0	i	H
f29r	20	29	lam	0	s	H
f29r	20	30	box	0	c	H
f29r	20	31	z	0	o	H
f29r	20	32	v	0	u	H
f29r	20	33	arr	0	r	H
f29r	20	34	lam	0	s	H
f29r	20	35	rho	0	l	H
f29r	20	36	psi	0	e	H
f29r	20	37	lam	0	s	H
f29r	20	38	T	0	p	H
f29r	20	39	o	0	a	H
f29r	20	40	arr	0	r	H
f29r	20	41	l	0	t	H
f29r	20	42	w	0	z	H
f29r	20	43	q	0	d	H
f29r	20	44	I	0	i	H
f29r	20	45	box	0	c	H
f29r	20	46	db	0	e	H
f29r	20	47	six	0	x	C
f29r	20	48	v	0	u	H
f29r	20	49	E	0	y	H
f29r	20	50	n	0	q	H
f29r	20	51	R	0	u	H
f29r	20	52	X	0	i	H
f29r	21	1	T	0	p	H
f29r	21	2	db	0	e	H
f29r	21	3	v	0	u	H
f29r	21	4	7	0	e	H
f29r	21	5	f	0	n	H
f29r	21	6	l	0	t	H
f29r	21	7	db	0	e	H
f29r	21	8	lam	0	s	H
f29r	21	9	l	0	t	H
f29r	21	10	arr	0	r	H
f29r	21	11	7	0	e	H
f29r	21	12	T	0	p	H
f29r	21	13	arr	0	r	H
f29r	21	14	z	0	o	H
f29r	21	15	box	1	c	M
f29r	21	16	psi	0	e	H
f29r	21	17	q	0	d	H
f29r	21	18	db	0	e	H
f29r	21	19	w	0	z	H
f29r	21	20	q	0	d	H
f29r	21	21	psi	0	e	H
f29r	21	22	rho	0	l	H
f29r	21	23	X	0	i	H
f29r	21	24	f	0	n	H
f29r	21	25	v	0	u	H
f29r	21	26	7	0	e	H
f29r	21	27	f	0	n	H
f29r	21	28	l	0	t	H
f29r	21	29	I	0	i	H
f29r	21	30	z	0	o	H
f29r	21	31	f	0	n	H
f29r	21	32	q	0	d	H
f29r	21	33	psi	0	e	H
f29r	21	34	sq	0	o	H
f29r	21	35	lamL	1	-	M
f29r	21	36	n	0	q	H
f29r	21	37	v	0	u	H
f29r	21	38	X	0	i	H
f29r	21	39	lam	0	s	H
f29r	21	40	z	0	o	H
f29r	21	41	v	0	u	H
f29r	21	42	th	0	b	H
f29r	21	43	w	0	z	H
f29r	21	44	R	0	u	H
f29r	21	45	S	0	m	H
f29r	21	46	th	0	b	H
f29r	21	47	arr	0	r	H
f29r	21	48	db	0	e	H
f29r	21	49	q	0	d	H
f29r	21	50	psi	0	e	H
f29r	21	51	box	0	c	H
f29r	21	52	E	0	y	H
f29r	21	53	yogh	1	[Véniciens]	M
f29r	22	1	arr	0	r	H
f29r	22	2	I	0	i	H
f29r	22	3	l	0	t	H
f29r	22	4	psi	0	e	H
f29r	22	5	f	0	n	H
f29r	22	6	db	0	e	H
f29r	22	7	box	0	c	H
f29r	22	8	E	0	y	H
f29r	22	9	psi	0	e	H
f29r	22	10	arr	0	r	H
f29r	22	11	box	0	c	H
f29r	22	12	E	0	y	H
f29r	22	13	db	0	e	H
f29r	22	14	n	0	q	H
f29r	22	15	v	0	u	H
f29r	22	16	db	0	e	H
f29r	22	17	o	0	a	H
f29r	22	18	o	0	a	H
f29r	22	19	arr	0	r	H
f29r	22	20	v	0	u	H
f29r	22	21	o	1	a	M
f29r	22	22	f	0	n	H
f29r	22	23	db	0	e	H
f29r	22	24	q	0	d	H
f29r	22	25	psi	0	e	H
f29r	22	26	lam	0	s	H
f29r	22	27	z	0	o	H
f29r	22	28	f	0	n	H
f29r	22	29	S	0	m	H
f29r	22	30	o	0	a	H
f29r	22	31	I	0	i	H
f29r	22	32	lam	0	s	H
f29r	22	33	l	0	t	H
f29r	22	34	arr	0	r	H
f29r	22	35	db	0	e	H
f29r	22	36	7	0	e	H
f29r	22	37	l	0	t	H
f29r	22	38	q	0	d	H
f29r	22	39	psi	0	e	H
f29r	22	40	l	0	t	H
f29r	22	41	z	0	o	H
f29r	22	42	v	0	u	H
f29r	22	43	l	0	t	H
f29r	22	44	rho	0	l	H
f29r	22	45	psi	0	e	H
f29r	22	46	S	0	m	H
f29r	22	47	z	0	o	H
f29r	22	48	f	0	n	H
f29r	22	49	q	0	d	H
f29r	22	50	db	0	e	H
f29r	22	51	T	0	p	H
f29r	22	52	z	0	o	H
f29r	22	53	v	0	u	H
f29r	22	54	arr	0	r	H
f29r	23	1	Del	0	f	H
f29r	23	2	o	0	a	H
f29r	23	3	I	0	i	H
f29r	23	4	arr	0	r	H
f29r	23	5	psi	0	e	H
f29r	23	6	dbar	0	g	H
f29r	23	7	arr	0	r	H
f29r	23	8	o	0	a	H
f29r	23	9	f	0	n	H
f29r	23	10	l	0	t	H
f29r	23	11	box	0	c	H
f29r	23	12	psi	0	e	H
f29r	23	13	lam	0	s	H
f29r	23	14	l	0	t	H
f29r	23	15	cross4	1	<cross4>	U
f29r	23	16	U	0	[l'empereur]	H
f29r	23	17	n	0	q	H
f29r	23	18	v	0	u	H
f29r	23	19	X	0	i	H
f29r	23	20	rho	0	l	H
f29r	23	21	psi	0	e	H
f29r	23	22	lam	0	s	H
f29r	23	23	T	0	p	H
f29r	23	24	db	0	e	H
f29r	23	25	arr	0	r	H
f29r	23	26	psi	0	e	H
f29r	23	27	lam	0	s	H
f29r	23	28	psi	0	e	H
f29r	23	29	rho	0	l	H
f29r	23	30	z	0	o	H
f29r	23	31	f	0	n	H
f29r	23	32	n	0	q	H
f29r	23	33	v	0	u	H
f29r	23	34	db	0	e	H
f29r	23	35	l	0	t	H
f29r	23	36	I	0	i	H
f29r	23	37	psi	0	e	H
f29r	23	38	A	0	n	C
f29r	23	39	7	0	e	H
f29r	23	40	f	0	n	H
f29r	23	41	l	0	t	H
f29r	23	42	o	0	a	H
f29r	23	43	v	0	u	H
f29r	23	44	box	0	c	H
f29r	23	45	v	0	u	H
f29r	23	46	f	0	n	H
f29r	23	47	lam	0	s	H
f29r	23	48	rho	0	l	H
f29r	23	49	7	0	e	H
f29r	23	50	q	1	d	M
f29r	24	1	q	0	d	H
f29r	24	2	psi	0	e	H
f29r	24	3	zslash	0	u	H
f29r	24	4	sq	0	o	H
f29r	24	5	I	0	i	H
f29r	24	6	arr	0	r	H
f29r	24	7	Del	0	f	H
f29r	24	8	o	0	a	H
f29r	24	9	I	0	i	H
f29r	24	10	arr	0	r	H
f29r	24	11	psi	0	e	H
f29r	24	12	T	0	p	H
f29r	24	13	o	0	a	H
f29r	24	14	T	0	p	H
f29r	24	15	db	0	e	H
f29r	24	16	7	0	e	H
f29r	24	17	l	0	t	H
f29r	24	18	q	0	d	H
f29r	24	19	psi	0	e	H
f29r	24	20	T	0	p	H
f29r	24	21	z	0	o	H
f29r	24	22	lam	0	s	H
f29r	24	23	psi	0	e	H
f29r	24	24	arr	0	r	H
f29r	24	25	lam	0	s	H
f29r	24	26	sq	0	o	H
f29r	24	27	f	0	n	H
f29r	24	28	lamL	1	-	M
f29r	24	29	S	0	m	H
f29r	24	30	o	0	a	H
f29r	24	31	X	0	i	H
f29r	24	32	lam	0	s	H
f29r	24	33	K	0	-	H
f29r	24	34	l	0	t	H
f29r	24	35	arr	0	r	H
f29r	24	36	cross4	0	<cross4>	U
f29r	24	37	psi	0	e	H
f29r	24	38	m	0	-	H
f29r	24	39	q	1	d	M
f29r	25	1	K	0	-	H
f29r	25	2	pi	0	[Madame]	C
f29r	25	3	lamL	1	-	M
f29r	25	4	m	0	-	H
f29r	25	5	rho	1	l	M
f29r	25	6	S	0	m	H
f29r	25	7	o	0	a	H
f29r	25	8	psi	0	e	H
f29r	25	9	f	0	n	H
f29r	25	10	box	0	c	H
f29r	25	11	z	0	o	H
f29r	25	12	arr	0	r	H
f29r	25	13	db	0	e	H
f29r	25	14	lam	0	s	H
f29r	25	15	q	0	d	H
f29r	25	16	X	0	i	H
f29r	25	17	box	0	c	H
f29r	25	18	l	0	t	H
f29r	25	19	n	0	q	H
f29r	25	20	v	0	u	H
f29r	25	21	db	0	e	H
f29r	25	22	L	1	[con]	M
f29r	25	23	th	0	b	H
f29r	25	24	I	0	i	H
f29r	25	25	psi	0	e	H
f29r	25	26	f	0	n	H
f29r	25	27	n	0	q	H
f29r	25	28	v	0	u	H
f29r	25	29	I	0	i	H
f29r	25	30	rho	0	l	H
f29r	25	31	l	0	t	H
f29r	25	32	arr	0	r	H
f29r	25	33	z	0	o	H
f29r	25	34	three	0	u	C
f29r	25	35	psi	0	e	H
f29r	25	36	rho	0	l	H
f29r	25	37	psi	0	e	H
f29r	25	38	six	0	x	C
f29r	25	39	7	0	e	H
f29r	25	40	box	0	c	H
f29r	25	41	v	0	u	H
f29r	25	42	l	0	t	H
f29r	25	43	I	0	i	H
f29r	25	44	z	0	o	H
f29r	25	45	f	0	n	H
f29r	25	46	q	0	d	H
f29r	25	47	psi	0	e	H
f29r	25	48	rho	0	l	H
f29r	25	49	o	0	a	H
f29r	25	50	T	0	p	H
f29r	25	51	arr	0	r	H
f29r	25	52	o	0	a	H
f29r	25	53	l	0	t	H
f29r	25	54	psi	1	e	M
f29r	26	1	box	0	c	H
f29r	26	2	n	0	q	H
f29r	26	3	v	0	u	H
f29r	26	4	db	0	e	H
f29r	26	5	q	0	d	H
f29r	26	6	psi	0	e	H
f29r	26	7	q	0	d	H
f29r	26	8	db	0	e	H
f29r	26	9	box	0	c	H
f29r	26	10	o	0	a	H
f29r	26	11	rho	0	l	H
f29r	26	12	ankh	1	a	M
f29r	26	13	T	0	p	H
f29r	26	14	rho	0	l	H
f29r	26	15	v	0	u	H
f29r	26	16	lam	0	s	H
f29r	26	17	lam	0	s	H
f29r	26	18	box	0	c	H
f29r	26	19	db	0	e	H
f29r	26	20	v	0	u	H
f29r	26	21	arr	0	r	H
f29r	26	22	psi	0	e	H
f29r	26	23	7	0	e	H
f29r	26	24	l	0	t	H
f29r	26	25	S	0	m	H
f29r	26	26	psi	0	e	H
f29r	26	27	I	0	i	H
f29r	26	28	six	0	x	C
f29r	26	29	db	0	e	H
f29r	26	30	v	0	u	H
f29r	26	31	arr	0	r	H
f29r	26	32	box	0	c	H
f29r	26	33	E	0	y	H
f29r	26	34	z	0	o	H
f29r	26	35	lam	0	s	H
f29r	26	36	psi	0	e	H
f29r	26	37	T	0	p	H
f29r	26	38	z	0	o	H
f29r	26	39	v	0	u	H
f29r	26	40	arr	0	r	H
f29r	26	41	R	0	u	H
f29r	26	42	psi	0	e	H
f29r	26	43	f	0	n	H
f29r	26	44	I	0	i	H
f29r	26	45	arr	0	r	H
f29r	26	46	o	0	a	H
f29r	26	47	v	0	u	H
f29r	26	48	six	0	x	C
f29r	26	49	th	0	b	H
f29r	26	50	z	0	o	H
f29r	26	51	A	0	n	C
f29r	26	52	psi	0	e	H
f29r	26	53	Del	0	f	H
f29r	26	54	yogh	1	[Véniciens]	M
f29r	27	1	I	0	i	H
f29r	27	2	f	0	n	H
f29r	27	3	lam	0	s	H
f29r	27	4	o	0	a	H
f29r	27	5	n	0	q	H
f29r	27	6	v	0	u	H
f29r	27	7	z	0	o	H
f29r	27	8	E	0	y	H
f29r	27	9	o	0	a	H
f29r	27	10	z	0	o	H
f29r	27	11	f	0	n	H
f29r	27	12	l	0	t	H
f29r	27	13	psi	0	e	H
f29r	27	14	f	0	n	H
f29r	27	15	q	0	d	H
f29r	27	16	7	0	e	H
f29r	27	17	f	0	n	H
f29r	27	18	box	0	c	H
f29r	27	19	z	0	o	H
f29r	27	20	arr	0	r	H
f29r	27	21	db	0	e	H
f29r	27	22	lam	0	s	H
f29r	27	23	rho	0	l	H
f29r	27	24	v	0	u	H
f29r	27	25	E	0	y	H
f29r	27	26	lam	0	s	H
f29r	27	27	psi	0	e	H
f29r	27	28	S	0	m	H
f29r	27	29	th	0	b	H
f29r	27	30	rho	0	l	H
f29r	27	31	psi	0	e	H
f29r	27	32	I	0	i	H
f29r	27	33	rho	0	l	H
f29r	27	34	n	0	q	H
f29r	27	35	v	0	u	H
f29r	27	36	db	0	e	H
f29r	27	37	rho	0	l	H
f29r	27	38	o	0	a	H
f29r	27	39	q	0	d	H
f29r	27	40	psi	0	e	H
f29r	27	41	l	1	t	M
f29r	27	42	X	0	i	H
f29r	27	43	R	0	u	H
f29r	27	44	arr	0	r	H
f29r	27	45	o	0	a	H
f29r	27	46	f	0	n	H
f29r	27	47	box	0	c	H
f29r	27	48	7	0	e	H
f29r	27	49	q	0	d	H
f29r	27	50	v	0	u	H
f29r	27	51	rho	1	l	M
f29r	27	52	m	0	-	H
f29r	27	53	7	0	e	H
f29r	27	54	lam	0	s	H
f29r	27	55	l	0	t	H
f29r	28	1	l	0	t	H
f29r	28	2	o	0	a	H
f29r	28	3	f	0	n	H
f29r	28	4	l	0	t	H
f29r	28	5	f	1	n	M
f29r	28	6	psi	0	e	H
f29r	28	7	box	0	c	H
f29r	28	8	db	0	e	H
f29r	28	9	H	0	s	H
f29r	28	10	o	0	a	H
f29r	28	11	I	0	i	H
f29r	28	12	arr	0	r	H
f29r	28	13	db	0	e	H
f29r	28	14	n	0	q	H
f29r	28	15	v	0	u	H
f29r	28	16	X	0	i	H
f29r	28	17	l	1	t	M
f29r	28	18	f	0	n	H
f29r	28	19	psi	0	e	H
f29r	28	20	lam	0	s	H
f29r	28	21	l	0	t	H
f29r	28	22	T	0	p	H
f29r	28	23	sq	0	o	H
f29r	28	24	H	0	s	H
f29r	28	25	I	0	i	H
f29r	28	26	rho	0	l	H
f29r	28	27	th	0	b	H
f29r	28	28	psi	0	e	H
f29r	28	29	q	0	d	H
f29r	28	30	db	0	e	H
f29r	28	31	T	0	p	H
f29r	28	32	rho	0	l	H
f29r	28	33	v	0	u	H
f29r	28	34	lam	0	s	H
f29r	28	35	7	0	e	H
f29r	28	36	l	0	t	H
f29r	28	37	n	0	q	H
f29r	28	38	v	0	u	H
f29r	28	39	db	0	e	H
f29r	28	40	T	0	p	H
f29r	28	41	H	0	s	H
f29r	28	42	v	0	u	H
f29r	28	43	arr	0	r	H
f29r	28	44	E	0	y	H
f29r	28	45	T	0	p	H
f29r	28	46	o	0	a	H
f29r	28	47	arr	0	r	H
f29r	28	48	v	0	u	H
f29r	28	49	psi	0	e	H
f29r	28	50	f	0	n	H
f29r	28	51	X	0	i	H
f29r	28	52	arr	0	r	H
f29r	28	53	X	0	i	H
f29r	28	54	rho	0	l	H
f29r	28	55	R	1	u	M
f29r	29	1	f	0	n	H
f29r	29	2	psi	0	e	H
f29r	29	3	l	0	t	H
f29r	29	4	arr	0	r	H
f29r	29	5	z	0	o	H
f29r	29	6	three	0	u	C
f29r	29	7	db	0	e	H
f29r	29	8	arr	0	r	H
f29r	29	9	z	0	o	H
f29r	29	10	I	0	i	H
f29r	29	11	l	0	t	H
f29r	29	12	T	0	p	H
f29r	29	13	H	0	s	H
f29r	29	14	I	0	i	H
f29r	29	15	f	0	n	H
f29r	29	16	l	0	t	H
f29r	29	17	S	0	m	H
f29r	29	18	o	0	a	H
f29r	29	19	three	0	u	C
f29r	29	20	ankh	0	a	H
f29r	29	21	X	0	i	H
f29r	29	22	lam	0	s	H
f29r	29	23	n	0	q	H
f29r	29	24	v	0	u	H
f29r	29	25	db	0	e	H
f29r	29	26	rho	0	l	H
f29r	29	27	psi	0	e	H
f29r	29	28	q	0	d	H
f29r	29	29	I	0	i	H
f29r	29	30	box	0	c	H
f29r	29	31	l	0	t	H
f29r	29	32	lam	0	s	H
f29r	29	33	db	0	e	H
f29r	29	34	I	0	i	H
f29r	29	35	dbar	0	g	H
f29r	29	36	f	0	n	H
f29r	29	37	psi	0	e	H
f29r	29	38	v	0	u	H
f29r	29	39	arr	0	r	H
f29r	29	40	ankh	1	a	M
f29r	29	41	box	0	c	H
f29r	29	42	box	0	c	H
f29r	29	43	z	0	o	H
f29r	29	44	arr	0	r	H
f29r	29	45	q	0	d	H
f29r	29	46	o	0	a	H
f29r	29	47	lam	0	s	H
f29r	29	48	l	0	t	H
f29r	29	49	o	0	a	H
f29r	29	50	v	0	u	H
f29r	29	51	7	0	e	H
f29r	29	52	box	0	c	H
f29r	29	53	U	0	[l'empereur]	H
f29r	29	54	m	0	-	H
f29r	30	1	Del	0	f	H
f29r	30	2	psi	0	e	H
f29r	30	3	v	0	u	H
f29r	30	4	lam	0	s	H
f29r	30	5	l	0	t	H
f29r	30	6	db	0	e	H
f29r	30	7	f	0	n	H
f29r	30	8	th	0	b	H
f29r	30	9	o	0	a	H
f29r	30	10	I	0	i	H
f29r	30	11	six	0	x	C
f29r	30	12	ankh	0	a	H
f29r	30	13	f	0	n	H
f29r	30	14	l	0	t	H
f29r	30	15	E	0	y	H
f29r	30	16	z	0	o	H
f29r	30	17	lam	0	s	H
f29r	30	18	l	0	t	H
f29r	30	19	o	0	a	H
f29r	30	20	I	0	i	H
f29r	30	21	dbar	0	g	H
f29r	30	22	db	0	e	H
f29r	30	23	lam	0	s	H
f29r	30	24	z	0	o	H
f29r	30	25	v	0	u	H
f29r	30	26	o	0	a	H
f29r	30	27	v	0	u	H
f29r	30	28	l	0	t	H
f29r	30	29	arr	0	r	H
f29r	30	30	db	0	e	H
f29r	30	31	S	0	m	H
f29r	30	32	psi	0	e	H
f29r	30	33	f	0	n	H
f29r	30	34	l	0	t	H
f29r	30	35	f	0	n	H
f29r	30	36	psi	0	e	H
f29r	30	37	lam	0	s	H
f29r	30	38	db	0	e	H
f29r	30	39	q	0	d	H
f29r	30	40	psi	0	e	H
f29r	30	41	lam	0	s	H
f29r	30	42	o	0	a	H
f29r	30	43	I	0	i	H
f29r	30	44	lam	0	s	H
f29r	30	45	X	0	i	H
f29r	30	46	H	0	s	H
f29r	30	47	o	0	a	H
f29r	30	48	f	0	n	H
f29r	30	49	l	0	t	H
f29r	30	50	q	0	d	H
f29r	30	51	psi	0	e	H
f29r	30	52	arr	0	r	H
f29r	30	53	I	0	i	H
f29r	30	54	db	0	e	H
f29r	30	55	f	0	n	H
f29r	31	1	lam	0	s	H
f29r	31	2	z	0	o	H
f29r	31	3	v	0	u	H
f29r	31	4	n	0	q	H
f29r	31	5	v	0	u	H
f29r	31	6	db	0	e	H
f29r	31	7	q	0	d	H
f29r	31	8	psi	0	e	H
f29r	31	9	th	0	b	H
f29r	31	10	I	0	i	H
f29r	31	11	db	0	e	H
f29r	31	12	f	0	n	H
f29r	31	13	T	0	p	H
f29r	31	14	psi	0	e	H
f29r	31	15	v	0	u	H
f29r	31	16	7	0	e	H
f29r	31	17	l	0	t	H
f29r	31	18	n	0	q	H
f29r	31	19	v	0	u	H
f29r	31	20	7	0	e	H
f29r	31	21	psi	0	e	H
f29r	31	22	f	0	n	H
f29r	31	23	box	0	c	H
f29r	31	24	sq	0	o	H
f29r	31	25	arr	0	r	H
f29r	31	26	db	0	e	H
f29r	31	27	lam	0	s	H
f29r	31	28	n	0	q	H
f29r	31	29	v	0	u	H
f29r	31	30	db	0	e	H
f29r	31	31	l	0	t	H
f29r	31	32	lamL	1	-	M
f29r	31	33	o	0	a	H
f29r	31	34	T	0	p	H
f29r	31	35	arr	0	r	H
f29r	31	36	db	0	e	H
f29r	31	37	lam	0	s	H
f29r	31	38	lam	0	s	H
f29r	31	39	o	0	a	H
f29r	31	40	q	0	d	H
f29r	31	41	psi	0	e	H
f29r	31	42	rho	0	l	H
f29r	31	43	X	0	i	H
f29r	31	44	R	0	u	H
f29r	31	45	arr	0	r	H
f29r	31	46	o	0	a	H
f29r	31	47	f	0	n	H
f29r	31	48	box	0	c	H
f29r	31	49	db	0	e	H
f29r	31	50	sq	1	o	M
f29r	31	51	th	0	b	H
f29r	31	52	lam	0	s	H
f29r	31	53	psi	0	e	H
f29r	32	1	arr	0	r	H
f29r	32	2	v	0	u	H
f29r	32	3	o	0	a	H
f29r	32	4	lam	0	s	H
f29r	32	5	l	0	t	H
f29r	32	6	T	0	p	H
f29r	32	7	H	1	s	M
f29r	32	8	v	0	u	H
f29r	32	9	arr	0	r	H
f29r	32	10	q	1	d	M
f29r	32	11	psi	1	e	M
f29r	32	12	v	0	u	H
f29r	32	13	db	0	e	H
