crop_file	line_no	token_no	token	note
f28v_L06_s2.jpg	1	31	[C13]	
f28v_L06_s2.jpg	1	32	[C01]	
f28v_L06_s2.jpg	1	33	[C11]	
f28v_L06_s2.jpg	1	34	T	
f28v_L06_s2.jpg	1	35	z	
f28v_L06_s2.jpg	1	36	f	
f28v_L06_s2.jpg	1	37	[C10]	
f28v_L06_s2.jpg	1	38	[C09]	
f28v_L06_s2.jpg	1	39	[C13]	
f28v_L06_s2.jpg	1	40	ρ	small variant mark, kept close to C01
f28v_L06_s2.jpg	1	41	o	
f28v_L06_s2.jpg	1	42	n	line ends at crop right margin
f28v_L06_s2.jpg	2	1	[C09]	overlap-continuation, new tokens begin
f28v_L06_s2.jpg	2	2	[C04]	
f28v_L06_s2.jpg	2	3	[C01]	
f28v_L06_s2.jpg	2	4	x	
f28v_L06_s2.jpg	2	5	[C09]	
f28v_L06_s2.jpg	2	6	[C10]	
f28v_L06_s2.jpg	2	7	[C01]	
f28v_L06_s2.jpg	2	8	[C10]	
f28v_L06_s2.jpg	2	9	I	
f28v_L06_s2.jpg	2	10	[C01]	
f28v_L06_s2.jpg	2	11	[C13]	
f28v_L06_s2.jpg	2	12	[C13]	
f28v_L06_s2.jpg	2	13	[C10]	
f28v_L06_s2.jpg	2	14	[C11]	
f28v_L06_s2.jpg	2	15	[C19]	
f28v_L06_s2.jpg	2	16	I	
f28v_L06_s2.jpg	2	17	[C13]	
f28v_L06_s2.jpg	2	18	f	
f28v_L06_s2.jpg	2	19	[C04]	
f28v_L06_s2.jpg	2	20	z	
f28v_L06_s2.jpg	2	21	[C10]	
f28v_L06_s2.jpg	2	22	[C04]	
f28v_L06_s2.jpg	2	23	I	
f28v_L06_s2.jpg	2	24	[C09]	
f28v_L06_s2.jpg	2	25	E	
f28v_L06_s2.jpg	2	26	z	
f28v_L06_s2.jpg	2	27	v	
f28v_L06_s2.jpg	2	28	T	
f28v_L06_s2.jpg	2	29	o	
f28v_L06_s2.jpg	2	30	[C01]	
f28v_L06_s2.jpg	2	31	[C09]	
f28v_L06_s2.jpg	2	32	z	
f28v_L06_s2.jpg	2	33	v	
f28v_L06_s2.jpg	2	34	o	dash/hyphen-like connecting mark precedes, not tokenised separately
f28v_L06_s2.jpg	2	35	x	
f28v_L06_s2.jpg	2	36	[C13]	
f28v_L06_s2.jpg	2	37	[C01]	line ends at crop right margin
f28v_L07_s1.jpg	1	1	T	
f28v_L07_s1.jpg	1	2	[C10]	
f28v_L07_s1.jpg	1	3	[C13]	
f28v_L07_s1.jpg	1	4	[C10]	
f28v_L07_s1.jpg	1	5	z	
f28v_L07_s1.jpg	1	6	v	
f28v_L07_s1.jpg	1	7	n	
f28v_L07_s1.jpg	1	8	v	
f28v_L07_s1.jpg	1	9	[C11]	
f28v_L07_s1.jpg	1	10	T	
f28v_L07_s1.jpg	1	11	o	
f28v_L07_s1.jpg	1	12	[C01]	
f28v_L07_s1.jpg	1	13	[C13]	
f28v_L07_s1.jpg	1	14	[C09]	line cut at crop edge, continues s2
f28v_L07_s1.jpg	2	1	E	
f28v_L07_s1.jpg	2	2	[C13]	
f28v_L07_s1.jpg	2	3	[C01]	
f28v_L07_s1.jpg	2	4	[C13]	
f28v_L07_s1.jpg	2	5	R	
f28v_L07_s1.jpg	2	6	z	
f28v_L07_s1.jpg	2	7	v	
f28v_L07_s1.jpg	2	8	[C10]	
f28v_L07_s1.jpg	2	9	[C01]	
f28v_L07_s1.jpg	2	10	[C13]	
f28v_L07_s1.jpg	2	11	x	
f28v_L07_s1.jpg	2	12	[C14]	
f28v_L07_s1.jpg	2	13	I	line cut at crop edge, continues s2
f28v_L07_s2.jpg	1	1	E	overlap-continuation, new tokens begin
f28v_L07_s2.jpg	1	2	[C13]	
f28v_L07_s2.jpg	1	3	v	
f28v_L07_s2.jpg	1	4	o	
f28v_L07_s2.jpg	1	5	[C01]	
f28v_L07_s2.jpg	1	6	I	
f28v_L07_s2.jpg	1	7	[C11]	
f28v_L07_s2.jpg	1	8	[C10]	
f28v_L07_s2.jpg	1	9	[C01]	
f28v_L07_s2.jpg	1	10	[C13]	
f28v_L07_s2.jpg	1	11	[C09]	
f28v_L07_s2.jpg	1	12	[C10]	
f28v_L07_s2.jpg	1	13	[C01]	
f28v_L07_s2.jpg	1	14	n	
f28v_L07_s2.jpg	1	15	v	
f28v_L07_s2.jpg	1	16	I	
f28v_L07_s2.jpg	1	17	[C13]	
f28v_L07_s2.jpg	1	18	[C10]	
f28v_L07_s2.jpg	1	19	z	
f28v_L07_s2.jpg	1	20	I	
f28v_L07_s2.jpg	1	21	[C04]	
f28v_L07_s2.jpg	1	22	T	
f28v_L07_s2.jpg	1	23	z	
f28v_L07_s2.jpg	1	24	v	
f28v_L07_s2.jpg	1	25	[C01]	
f28v_L07_s2.jpg	1	26	[C13]	
f28v_L07_s2.jpg	1	27	[C10]	
f28v_L07_s2.jpg	1	28	[C04]	
f28v_L07_s2.jpg	1	29	[C01]	
f28v_L07_s2.jpg	1	30	[C11]	
f28v_L07_s2.jpg	1	31	[C01]	
f28v_L07_s2.jpg	1	32	[C13]	
f28v_L07_s2.jpg	1	33	T	line ends at crop right margin
f28v_L07_s2.jpg	2	1	[C13]	overlap-continuation, new tokens begin
f28v_L07_s2.jpg	2	2	[C10]	
f28v_L07_s2.jpg	2	3	s	
f28v_L07_s2.jpg	2	4	[C11]	
f28v_L07_s2.jpg	2	5	z	
f28v_L07_s2.jpg	2	6	v	
f28v_L07_s2.jpg	2	7	[C01]	
f28v_L07_s2.jpg	2	8	x	
f28v_L07_s2.jpg	2	9	6	
f28v_L07_s2.jpg	2	10	[C10]	
f28v_L07_s2.jpg	2	11	[C13]	
f28v_L07_s2.jpg	2	12	T	
f28v_L07_s2.jpg	2	13	[C04]	
f28v_L07_s2.jpg	2	14	I	
f28v_L07_s2.jpg	2	15	[C13]	
f28v_L07_s2.jpg	2	16	[C10]	
f28v_L07_s2.jpg	2	17	s	
f28v_L07_s2.jpg	2	18	[C11]	
f28v_L07_s2.jpg	2	19	o	
f28v_L07_s2.jpg	2	20	x	
f28v_L07_s2.jpg	2	21	f	
f28v_L07_s2.jpg	2	22	[C10]	
f28v_L07_s2.jpg	2	23	I	
f28v_L07_s2.jpg	2	24	n	
f28v_L07_s2.jpg	2	25	v	
f28v_L07_s2.jpg	2	26	[C11]	
f28v_L07_s2.jpg	2	27	[C21]	circle-with-internal-cross, kept as C21 variant
f28v_L07_s2.jpg	2	28	o	
f28v_L07_s2.jpg	2	29	v	
f28v_L07_s2.jpg	2	30	z	
f28v_L07_s2.jpg	2	31	E	
f28v_L07_s2.jpg	2	32	[C13]	
f28v_L07_s2.jpg	2	33	7	
f28v_L07_s2.jpg	2	34	f	
f28v_L07_s2.jpg	2	35	[C11]	line ends at crop right margin
f28v_L08_s1.jpg	1	1	x	
f28v_L08_s1.jpg	1	2	[C01]	
f28v_L08_s1.jpg	1	3	[C13]	
f28v_L08_s1.jpg	1	4	f	
f28v_L08_s1.jpg	1	5	[C04]	
f28v_L08_s1.jpg	1	6	[C11]	
f28v_L08_s1.jpg	1	7	f	
f28v_L08_s1.jpg	1	8	[C01]	
f28v_L08_s1.jpg	1	9	[C01]	
f28v_L08_s1.jpg	1	10	z	
f28v_L08_s1.jpg	1	11	I	
f28v_L08_s1.jpg	1	12	[C04]	
f28v_L08_s1.jpg	1	13	R	
f28v_L08_s1.jpg	1	14	f	line cut at crop edge, continues s2
f28v_L08_s1.jpg	2	1	f	
f28v_L08_s1.jpg	2	2	[C01]	
f28v_L08_s1.jpg	2	3	o	
f28v_L08_s1.jpg	2	4	f	
f28v_L08_s1.jpg	2	5	[C04]	
f28v_L08_s1.jpg	2	6	I	
f28v_L08_s1.jpg	2	7	[C01]	
f28v_L08_s1.jpg	2	8	[C13]	
f28v_L08_s1.jpg	2	9	[C10]	
f28v_L08_s1.jpg	2	10	[C04]	
f28v_L08_s1.jpg	2	11	z	
f28v_L08_s1.jpg	2	12	I	
f28v_L08_s1.jpg	2	13	[C04]	
f28v_L08_s1.jpg	2	14	[C04]	line cut at crop edge, continues s2
f28v_L08_s2.jpg	1	1	[C01]	overlap-continuation, new tokens begin
f28v_L08_s2.jpg	1	2	[C19]	
f28v_L08_s2.jpg	1	3	z	
f28v_L08_s2.jpg	1	4	A	
f28v_L08_s2.jpg	1	5	[C13]	
f28v_L08_s2.jpg	1	6	T	
f28v_L08_s2.jpg	1	7	o	
f28v_L08_s2.jpg	1	8	[C04]	
f28v_L08_s2.jpg	1	9	I	
f28v_L08_s2.jpg	1	10	[C13]	
f28v_L08_s2.jpg	1	11	[C01]	
f28v_L08_s2.jpg	1	12	[C13]	
f28v_L08_s2.jpg	1	13	R	
f28v_L08_s2.jpg	1	14	z	
f28v_L08_s2.jpg	1	15	[C10]	
f28v_L08_s2.jpg	1	16	[C04]	
f28v_L08_s2.jpg	1	17	[C01]	
f28v_L08_s2.jpg	1	18	[C13]	
f28v_L08_s2.jpg	1	19	[C01]	
f28v_L08_s2.jpg	1	20	[C11]	
f28v_L08_s2.jpg	1	21	[C10]	
f28v_L08_s2.jpg	1	22	z	
f28v_L08_s2.jpg	1	23	[C01]	
f28v_L08_s2.jpg	1	24	v	
f28v_L08_s2.jpg	1	25	[C04]	
f28v_L08_s2.jpg	1	26	I	
f28v_L08_s2.jpg	1	27	z	
f28v_L08_s2.jpg	1	28	f	
f28v_L08_s2.jpg	1	29	s	
f28v_L08_s2.jpg	1	30	o	
f28v_L08_s2.jpg	1	31	I	
f28v_L08_s2.jpg	1	32	[C10]	
f28v_L08_s2.jpg	1	33	n	
f28v_L08_s2.jpg	1	34	v	
f28v_L08_s2.jpg	1	35	[C11]	
f28v_L08_s2.jpg	1	36	[C09]	
f28v_L08_s2.jpg	1	37	[C13]	line ends at crop right margin
f28v_L08_s2.jpg	2	1	I	overlap-continuation, new tokens begin
f28v_L08_s2.jpg	2	2	[C04]	
f28v_L08_s2.jpg	2	3	[C04]	
f28v_L08_s2.jpg	2	4	[C01]	
f28v_L08_s2.jpg	2	5	[C11]	
f28v_L08_s2.jpg	2	6	[C01]	
f28v_L08_s2.jpg	2	7	[C11]	
f28v_L08_s2.jpg	2	8	n	
f28v_L08_s2.jpg	2	9	v	
f28v_L08_s2.jpg	2	10	x	
f28v_L08_s2.jpg	2	11	[C10]	
f28v_L08_s2.jpg	2	12	n	
f28v_L08_s2.jpg	2	13	v	
f28v_L08_s2.jpg	2	14	[C11]	
f28v_L08_s2.jpg	2	15	[C01]	
f28v_L08_s2.jpg	2	16	[C13]	
f28v_L08_s2.jpg	2	17	T	
f28v_L08_s2.jpg	2	18	[C01]	
f28v_L08_s2.jpg	2	19	o	
f28v_L08_s2.jpg	2	20	x	
f28v_L08_s2.jpg	2	21	I	
f28v_L08_s2.jpg	2	22	[C01]	
f28v_L08_s2.jpg	2	23	[C13]	
f28v_L08_s2.jpg	2	24	[C01]	
f28v_L08_s2.jpg	2	25	o	
f28v_L08_s2.jpg	2	26	[C10]	
f28v_L08_s2.jpg	2	27	[C04]	
f28v_L08_s2.jpg	2	28	I	
f28v_L08_s2.jpg	2	29	f	
f28v_L08_s2.jpg	2	30	[C09]	
f28v_L08_s2.jpg	2	31	[C01]	
f28v_L08_s2.jpg	2	32	[C13]	
f28v_L08_s2.jpg	2	33	[C11]	
f28v_L08_s2.jpg	2	34	[C07]	
f28v_L08_s2.jpg	2	35	[C13]	
f28v_L08_s2.jpg	2	36	[C10]	
f28v_L08_s2.jpg	2	37	[C04]	
f28v_L08_s2.jpg	2	38	o	line ends at crop right margin
f28v_L09_s1.jpg	1	1	[C13]	
f28v_L09_s1.jpg	1	2	[C10]	
f28v_L09_s1.jpg	1	3	[C19]	
f28v_L09_s1.jpg	1	4	z	
f28v_L09_s1.jpg	1	5	f	
f28v_L09_s1.jpg	1	6	[C09]	
f28v_L09_s1.jpg	1	7	v	
f28v_L09_s1.jpg	1	8	[C13]	
f28v_L09_s1.jpg	1	9	v	
f28v_L09_s1.jpg	1	10	[C10]	
f28v_L09_s1.jpg	1	11	[C13]	
f28v_L09_s1.jpg	1	12	[C04]	
f28v_L09_s1.jpg	1	13	[C04]	
f28v_L09_s1.jpg	1	14	[C11]	
f28v_L09_s1.jpg	1	15	f	line cut at crop edge, continues s2
f28v_L09_s1.jpg	2	1	7	
f28v_L09_s1.jpg	2	2	f	
f28v_L09_s1.jpg	2	3	v	
f28v_L09_s1.jpg	2	4	[C15]	
f28v_L09_s1.jpg	2	5	E	
f28v_L09_s1.jpg	2	6	[C13]	
f28v_L09_s1.jpg	2	7	[C10]	
f28v_L09_s1.jpg	2	8	[C10]	
f28v_L09_s1.jpg	2	9	z	
f28v_L09_s1.jpg	2	10	I	
f28v_L09_s1.jpg	2	11	[C10]	
f28v_L09_s1.jpg	2	12	[C01]	
f28v_L09_s1.jpg	2	13	[C13]	
f28v_L09_s1.jpg	2	14	R	
f28v_L09_s1.jpg	2	15	[C13]	line cut at crop edge, continues s2
f28v_L09_s2.jpg	1	1	I	overlap-continuation, new tokens begin
f28v_L09_s2.jpg	1	2	[C10]	
f28v_L09_s2.jpg	1	3	[C13]	
f28v_L09_s2.jpg	1	4	f	
f28v_L09_s2.jpg	1	5	T	
f28v_L09_s2.jpg	1	6	x	
f28v_L09_s2.jpg	1	7	[C13]	
f28v_L09_s2.jpg	1	8	[C01]	
f28v_L09_s2.jpg	1	9	3	
f28v_L09_s2.jpg	1	10	m	
f28v_L09_s2.jpg	1	11	7	
f28v_L09_s2.jpg	1	12	[C04]	
f28v_L09_s2.jpg	1	13	n	
f28v_L09_s2.jpg	1	14	v	
f28v_L09_s2.jpg	1	15	[C11]	
f28v_L09_s2.jpg	1	16	[C01]	
f28v_L09_s2.jpg	1	17	[C13]	
f28v_L09_s2.jpg	1	18	[C01]	
f28v_L09_s2.jpg	1	19	o	
f28v_L09_s2.jpg	1	20	s	
f28v_L09_s2.jpg	1	21	[C19]	
f28v_L09_s2.jpg	1	22	[C01]	
f28v_L09_s2.jpg	1	23	H	
f28v_L09_s2.jpg	1	24	o	
f28v_L09_s2.jpg	1	25	[C01]	
f28v_L09_s2.jpg	1	26	[C13]	
f28v_L09_s2.jpg	1	27	[C10]	
f28v_L09_s2.jpg	1	28	n	
f28v_L09_s2.jpg	1	29	v	
f28v_L09_s2.jpg	1	30	x	
f28v_L09_s2.jpg	1	31	[C13]	
f28v_L09_s2.jpg	1	32	[C10]	
f28v_L09_s2.jpg	1	33	[C04]	
f28v_L09_s2.jpg	1	34	z	
f28v_L09_s2.jpg	1	35	I	line ends at crop right margin
f28v_L09_s2.jpg	2	1	[C01]	overlap-continuation, new tokens begin
f28v_L09_s2.jpg	2	2	[C13]	
f28v_L09_s2.jpg	2	3	R	
f28v_L09_s2.jpg	2	4	[C13]	
f28v_L09_s2.jpg	2	5	[C10]	
f28v_L09_s2.jpg	2	6	[C18]	lightning/zig-zag mark
f28v_L09_s2.jpg	2	7	[C10]	
f28v_L09_s2.jpg	2	8	[C11]	
f28v_L09_s2.jpg	2	9	[C01]	
f28v_L09_s2.jpg	2	10	z	
f28v_L09_s2.jpg	2	11	f	
f28v_L09_s2.jpg	2	12	n	
f28v_L09_s2.jpg	2	13	v	
f28v_L09_s2.jpg	2	14	[C11]	
f28v_L09_s2.jpg	2	15	[C01]	
f28v_L09_s2.jpg	2	16	n	
f28v_L09_s2.jpg	2	17	v	
f28v_L09_s2.jpg	2	18	7	
f28v_L09_s2.jpg	2	19	T	
f28v_L09_s2.jpg	2	20	[C10]	
f28v_L09_s2.jpg	2	21	z	
f28v_L09_s2.jpg	2	22	T	
f28v_L09_s2.jpg	2	23	[C10]	
f28v_L09_s2.jpg	2	24	[C14]	
f28v_L09_s2.jpg	2	25	n	
f28v_L09_s2.jpg	2	26	v	
f28v_L09_s2.jpg	2	27	x	
f28v_L09_s2.jpg	2	28	[C13]	
f28v_L09_s2.jpg	2	29	[C01]	
f28v_L09_s2.jpg	2	30	v	
f28v_L09_s2.jpg	2	31	E	
f28v_L09_s2.jpg	2	32	[C18]	
f28v_L09_s2.jpg	2	33	E	
f28v_L09_s2.jpg	2	34	n	
f28v_L09_s2.jpg	2	35	[C01]	
f28v_L09_s2.jpg	2	36	[C13]	
f28v_L09_s2.jpg	2	37	f	
f28v_L09_s2.jpg	2	38	x	
f28v_L09_s2.jpg	2	39	A	line ends at crop right margin
f28v_L10_s1.jpg	1	1	[C10]	
f28v_L10_s1.jpg	1	2	[C04]	
f28v_L10_s1.jpg	1	3	[C01]	
f28v_L10_s1.jpg	1	4	z	
f28v_L10_s1.jpg	1	5	I	
f28v_L10_s1.jpg	1	6	[C04]	
f28v_L10_s1.jpg	1	7	o	
f28v_L10_s1.jpg	1	8	v	
f28v_L10_s1.jpg	1	9	[C10]	
f28v_L10_s1.jpg	1	10	x	
f28v_L10_s1.jpg	1	11	R	
f28v_L10_s1.jpg	1	12	f	
f28v_L10_s1.jpg	1	13	[C13]	
f28v_L10_s1.jpg	1	14	[C04]	line cut at crop edge, continues s2
f28v_L10_s1.jpg	2	1	[C01]	
f28v_L10_s1.jpg	2	2	[C13]	
f28v_L10_s1.jpg	2	3	[C01]	
f28v_L10_s1.jpg	2	4	I	
f28v_L10_s1.jpg	2	5	[C09]	
f28v_L10_s1.jpg	2	6	[C04]	
f28v_L10_s1.jpg	2	7	o	
f28v_L10_s1.jpg	2	8	s	
f28v_L10_s1.jpg	2	9	[C19]	
f28v_L10_s1.jpg	2	10	[C01]	
f28v_L10_s1.jpg	2	11	H	
f28v_L10_s1.jpg	2	12	o	
f28v_L10_s1.jpg	2	13	[C01]	
f28v_L10_s1.jpg	2	14	[C13]	line cut at crop edge, continues s2
f28v_L10_s2.jpg	1	1	R	overlap-continuation, new tokens begin
f28v_L10_s2.jpg	1	2	f	
f28v_L10_s2.jpg	1	3	[C13]	
f28v_L10_s2.jpg	1	4	[C04]	
f28v_L10_s2.jpg	1	5	[C01]	
f28v_L10_s2.jpg	1	6	[C11]	
f28v_L10_s2.jpg	1	7	[C10]	
f28v_L10_s2.jpg	1	8	[C11]	
f28v_L10_s2.jpg	1	9	A	
f28v_L10_s2.jpg	1	10	z	
f28v_L10_s2.jpg	1	11	H	
f28v_L10_s2.jpg	1	12	[C11]	
f28v_L10_s2.jpg	1	13	T	
f28v_L10_s2.jpg	1	14	[C13]	
f28v_L10_s2.jpg	1	15	v	
f28v_L10_s2.jpg	1	16	[C01]	
f28v_L10_s2.jpg	1	17	o	
f28v_L10_s2.jpg	1	18	n	
f28v_L10_s2.jpg	1	19	v	
f28v_L10_s2.jpg	1	20	[C19]	
f28v_L10_s2.jpg	1	21	[C10]	
f28v_L10_s2.jpg	1	22	[C10]	
f28v_L10_s2.jpg	1	23	[C09]	
f28v_L10_s2.jpg	1	24	I	
f28v_L10_s2.jpg	1	25	f	
f28v_L10_s2.jpg	1	26	[C09]	
f28v_L10_s2.jpg	1	27	[C11]	
f28v_L10_s2.jpg	1	28	[C04]	
f28v_L10_s2.jpg	1	29	[C13]	
f28v_L10_s2.jpg	1	30	s	
f28v_L10_s2.jpg	1	31	o	
f28v_L10_s2.jpg	1	32	[C01]	
f28v_L10_s2.jpg	1	33	[C11]	
f28v_L10_s2.jpg	1	34	T	
f28v_L10_s2.jpg	1	35	z	
f28v_L10_s2.jpg	1	36	f	
f28v_L10_s2.jpg	1	37	[C01]	line ends at crop right margin
f28v_L10_s2.jpg	2	1	o	overlap-continuation, new tokens begin
f28v_L10_s2.jpg	2	2	[C01]	
f28v_L10_s2.jpg	2	3	[C13]	
f28v_L10_s2.jpg	2	4	v	
f28v_L10_s2.jpg	2	5	[C01]	
f28v_L10_s2.jpg	2	6	7	
f28v_L10_s2.jpg	2	7	[C04]	
f28v_L10_s2.jpg	2	8	[C01]	
f28v_L10_s2.jpg	2	9	[C13]	
f28v_L10_s2.jpg	2	10	[C01]	
f28v_L10_s2.jpg	2	11	[C13]	
f28v_L10_s2.jpg	2	12	I	
f28v_L10_s2.jpg	2	13	[C09]	
f28v_L10_s2.jpg	2	14	[C04]	
f28v_L10_s2.jpg	2	15	[C14]	
f28v_L10_s2.jpg	2	16	3	
f28v_L10_s2.jpg	2	17	s	
f28v_L10_s2.jpg	2	18	z	
f28v_L10_s2.jpg	2	19	f	
f28v_L10_s2.jpg	2	20	[C10]	
f28v_L10_s2.jpg	2	21	[C04]	
f28v_L10_s2.jpg	2	22	[C01]	
f28v_L10_s2.jpg	2	23	z	
f28v_L10_s2.jpg	2	24	E	
f28v_L10_s2.jpg	2	25	[C13]	
f28v_L10_s2.jpg	2	26	[C04]	
f28v_L10_s2.jpg	2	27	o	
f28v_L10_s2.jpg	2	28	v	
f28v_L10_s2.jpg	2	29	[C10]	
f28v_L10_s2.jpg	2	30	I	
f28v_L10_s2.jpg	2	31	[C01]	
f28v_L10_s2.jpg	2	32	T	
f28v_L10_s2.jpg	2	33	[C13]	
f28v_L10_s2.jpg	2	34	v	
f28v_L10_s2.jpg	2	35	[C11]	
f28v_L10_s2.jpg	2	36	[C01]	
f28v_L10_s2.jpg	2	37	z	
f28v_L10_s2.jpg	2	38	H	
f28v_L10_s2.jpg	2	39	[C11]	
f28v_L10_s2.jpg	2	40	T	
f28v_L10_s2.jpg	2	41	[C13]	
f28v_L10_s2.jpg	2	42	v	line ends at crop right margin
f28v_L11_s1.jpg	1	1	n	
f28v_L11_s1.jpg	1	2	v	
f28v_L11_s1.jpg	1	3	x	
f28v_L11_s1.jpg	1	4	[C14]	
f28v_L11_s1.jpg	1	5	f	
f28v_L11_s1.jpg	1	6	o	
f28v_L11_s1.jpg	1	7	v	
f28v_L11_s1.jpg	1	8	[C15]	
f28v_L11_s1.jpg	1	9	[C13]	
f28v_L11_s1.jpg	1	10	f	
f28v_L11_s1.jpg	1	11	[C04]	
f28v_L11_s1.jpg	1	12	[C01]	
f28v_L11_s1.jpg	1	13	[C13]	
f28v_L11_s1.jpg	1	14	I	
f28v_L11_s1.jpg	1	15	f	line cut at crop edge, continues s2
f28v_L11_s1.jpg	2	1	(dash)	small dash/insertion mark before line2, not a cipher sign
f28v_L11_s1.jpg	2	2	o	
f28v_L11_s1.jpg	2	3	[C01]	
f28v_L11_s1.jpg	2	4	[C13]	
f28v_L11_s1.jpg	2	5	[C01]	
f28v_L11_s1.jpg	2	6	[C11]	
f28v_L11_s1.jpg	2	7	[C07]	
f28v_L11_s1.jpg	2	8	o	
f28v_L11_s1.jpg	2	9	I	
f28v_L11_s1.jpg	2	10	[C01]	
f28v_L11_s1.jpg	2	11	[C13]	
f28v_L11_s1.jpg	2	12	f	
f28v_L11_s1.jpg	2	13	[C13]	
f28v_L11_s1.jpg	2	14	R	
f28v_L11_s1.jpg	2	15	z	line cut at crop edge, continues s2
f28v_L11_s2.jpg	1	1	[C13]	overlap-continuation, new tokens begin
f28v_L11_s2.jpg	1	2	f	
f28v_L11_s2.jpg	1	3	I	
f28v_L11_s2.jpg	1	4	f	
f28v_L11_s2.jpg	1	5	[C01]	
f28v_L11_s2.jpg	1	6	[C13]	
f28v_L11_s2.jpg	1	7	[C01]	
f28v_L11_s2.jpg	1	8	[C11]	
f28v_L11_s2.jpg	1	9	[C07]	
f28v_L11_s2.jpg	1	10	o	
f28v_L11_s2.jpg	1	11	I	
f28v_L11_s2.jpg	1	12	[C01]	
f28v_L11_s2.jpg	1	13	[C11]	
f28v_L11_s2.jpg	1	14	[C13]	
f28v_L11_s2.jpg	1	15	f	
f28v_L11_s2.jpg	1	16	[C04]	
f28v_L11_s2.jpg	1	17	[C01]	
f28v_L11_s2.jpg	1	18	[C13]	
f28v_L11_s2.jpg	1	19	7	
f28v_L11_s2.jpg	1	20	f	
f28v_L11_s2.jpg	1	21	n	
f28v_L11_s2.jpg	1	22	v	
f28v_L11_s2.jpg	1	23	[C11]	
f28v_L11_s2.jpg	1	24	[C01]	
f28v_L11_s2.jpg	1	25	n	
f28v_L11_s2.jpg	1	26	v	
f28v_L11_s2.jpg	1	27	7	
f28v_L11_s2.jpg	1	28	[C19]	
f28v_L11_s2.jpg	1	29	[C21]	
f28v_L11_s2.jpg	1	30	[C09]	
f28v_L11_s2.jpg	1	31	[C13]	
f28v_L11_s2.jpg	1	32	n	
f28v_L11_s2.jpg	1	33	v	
f28v_L11_s2.jpg	1	34	x	
f28v_L11_s2.jpg	1	35	o	
f28v_L11_s2.jpg	1	36	f	
f28v_L11_s2.jpg	1	37	o	
f28v_L11_s2.jpg	1	38	R	
f28v_L11_s2.jpg	1	39	a	
f28v_L11_s2.jpg	1	40	I	line ends at crop right margin
f28v_L11_s2.jpg	2	1	[C13]	overlap-continuation, new tokens begin
f28v_L11_s2.jpg	2	2	f	
f28v_L11_s2.jpg	2	3	[C13]	
f28v_L11_s2.jpg	2	4	R	
f28v_L11_s2.jpg	2	5	z	
f28v_L11_s2.jpg	2	6	E	
f28v_L11_s2.jpg	2	7	o	
f28v_L11_s2.jpg	2	8	f	
f28v_L11_s2.jpg	2	9	[C04]	
f28v_L11_s2.jpg	2	10	[C01]	
f28v_L11_s2.jpg	2	11	[C13]	
f28v_L11_s2.jpg	2	12	R	
f28v_L11_s2.jpg	2	13	z	
f28v_L11_s2.jpg	2	14	v	
f28v_L11_s2.jpg	2	15	[C10]	
f28v_L11_s2.jpg	2	16	[C14]	
f28v_L11_s2.jpg	2	17	[C10]	
f28v_L11_s2.jpg	2	18	o	
f28v_L11_s2.jpg	2	19	v	
f28v_L11_s2.jpg	2	20	[C04]	
f28v_L11_s2.jpg	2	21	[C13]	
f28v_L11_s2.jpg	2	22	[C01]	
f28v_L11_s2.jpg	2	23	[C11]	
f28v_L11_s2.jpg	2	24	[C01]	
f28v_L11_s2.jpg	2	25	I	
f28v_L11_s2.jpg	2	26	[C19]	
f28v_L11_s2.jpg	2	27	[C11]	
f28v_L11_s2.jpg	2	28	[C10]	
f28v_L11_s2.jpg	2	29	o	
f28v_L11_s2.jpg	2	30	[C04]	
f28v_L11_s2.jpg	2	31	x	
f28v_L11_s2.jpg	2	32	z	
f28v_L11_s2.jpg	2	33	f	
f28v_L11_s2.jpg	2	34	7	
f28v_L11_s2.jpg	2	35	[C04]	
f28v_L11_s2.jpg	2	36	n	
f28v_L11_s2.jpg	2	37	v	
f28v_L11_s2.jpg	2	38	[C11]	
f28v_L11_s2.jpg	2	39	f	
f28v_L11_s2.jpg	2	40	[C13]	
f28v_L11_s2.jpg	2	41	R	line ends at crop right margin
f28v_L12_s1.jpg	1	1	x	
f28v_L12_s1.jpg	1	2	H	
f28v_L12_s1.jpg	1	3	I	
f28v_L12_s1.jpg	1	4	[C13]	
f28v_L12_s1.jpg	1	5	[C14]	
f28v_L12_s1.jpg	1	6	o	
f28v_L12_s1.jpg	1	7	[C07]	
f28v_L12_s1.jpg	1	8	[C01]	
f28v_L12_s1.jpg	1	9	I	
f28v_L12_s1.jpg	1	10	[C01]	
f28v_L12_s1.jpg	1	11	[C13]	
f28v_L12_s1.jpg	1	12	T	
f28v_L12_s1.jpg	1	13	o	
f28v_L12_s1.jpg	1	14	[C13]	line cut at crop edge, continues s2
f28v_L12_s1.jpg	2	1	T	
f28v_L12_s1.jpg	2	2	[C04]	
f28v_L12_s1.jpg	2	3	[C11]	
f28v_L12_s1.jpg	2	4	[C04]	
f28v_L12_s1.jpg	2	5	n	
f28v_L12_s1.jpg	2	6	v	
f28v_L12_s1.jpg	2	7	[C11]	
f28v_L12_s1.jpg	2	8	o	
f28v_L12_s1.jpg	2	9	v	
f28v_L12_s1.jpg	2	10	[C01]	
f28v_L12_s1.jpg	2	11	[C13]	
f28v_L12_s1.jpg	2	12	[C11]	
f28v_L12_s1.jpg	2	13	o	
