id	kind	cluster	dist
f54r_05_m0047	mark	5	4.661
f54r_05_m0048	mark	11	6.452
f54r_05_m0049	mark	11	5.748
f54r_06_m0050	mark	8	6.082
f54r_06_m0051	mark	11	5.934
f54r_06_m0052	mark	7	6.769
f54r_06_m0053	mark	11	7.393
f54r_06_m0054	mark	11	5.891
f54r_06_m0055	mark	5	4.484
f54r_06_m0056	mark	4	4.783
f54r_07_m0057	mark	15	4.029
f54r_07_m0058	mark	3	6.007
f54r_07_m0059	mark	11	4.799
f54r_07_m0060	mark	18	8.916
f54r_07_m0061	mark	19	5.672
f54r_07_m0062	mark	11	5.711
f54r_07_m0063	mark	12.0	5.831
f54r_07_m0064	mark	12.0	5.758
f54r_07_m0065	mark	12.0	6.299
f54r_07_m0066	mark	5	5.546
f54r_07_m0067	mark	17	3.650
f54r_07_m0068	mark	12.1	4.267
f54r_07_m0069	mark	17	3.076
f54r_07_m0070	mark	17	4.902
f54r_08_m0071	mark	11	6.754
f54r_08_m0072	mark	19	5.374
f54r_08_m0073	mark	15	8.264
f54r_08_m0074	mark	17	3.754
f54r_08_m0075	mark	2	8.722
f54r_08_m0076	mark	17	4.679
f54r_08_m0077	mark	17	3.727
f54r_08_m0078	mark	17	8.786
f54r_08_m0079	mark	17	4.440
f54r_09_m0080	mark	4	7.091
f54r_09_m0081	mark	2	6.577
f54r_09_m0082	mark	4	5.316
f54r_09_m0083	mark	11	3.946
f54r_10_m0084	mark	19	7.815
f54r_10_m0085	mark	14	8.588
f54r_10_m0086	mark	10.0	6.100
f54r_10_m0087	mark	6	8.232
f54r_10_m0088	mark	17	4.829
f54r_10_m0089	mark	11	6.833
f54r_10_m0090	mark	15	5.510
f54r_10_m0091	mark	9	8.193
f54r_10_m0092	mark	5	3.246
f54r_10_m0093	mark	5	4.969
f54r_10_m0094	mark	17	6.307
f54r_10_m0095	mark	5	4.366
f54r_10_m0096	mark	15	6.002
f54r_10_m0097	mark	17	3.392
f54r_11_m0098	mark	19	5.760
f54r_11_m0099	mark	12.0	5.768
f54r_11_m0100	mark	11	5.412
f54r_11_m0101	mark	17	4.148
f54r_11_m0102	mark	7	6.863
f54r_11_m0103	mark	17	4.905
f54r_11_m0104	mark	14	6.629
f54r_11_m0105	mark	15	6.326
f54r_11_m0106	mark	0	7.234
f54r_11_m0107	mark	17	4.817
f54r_11_m0108	mark	6	11.611
f54r_11_m0109	mark	17	3.750
f54r_11_m0110	mark	0	6.566
f54r_12_m0111	mark	4	12.199
f54r_12_m0112	mark	14	7.247
f54r_12_m0113	mark	4	5.660
f54r_12_m0114	mark	4	8.436
f54r_12_m0115	mark	4	4.237
f54r_12_m0116	mark	6	12.979
f54r_12_m0117	mark	11	5.616
f54r_12_m0118	mark	11	4.681
f54r_12_m0119	mark	12.1	4.107
f54r_12_m0120	mark	17	3.971
f54r_12_m0121	mark	17	5.089
f54r_12_m0122	mark	12.0	8.054
f54r_12_m0123	mark	12.0	6.730
f54r_12_m0124	mark	5	5.134
f54r_12_m0125	mark	17	4.679
f54r_12_m0126	mark	15	5.424
f54r_12_m0127	mark	11	6.499
f54r_12_m0128	mark	17	5.135
f54r_12_m0129	mark	16	9.511
f54r_12_m0130	mark	6	13.831
f54r_12_m0131	mark	3	8.016
f54r_12_m0132	mark	0	10.143
f54r_12_m0133	mark	0	7.809
f54r_13_m0134	mark	0	9.403
f54r_13_m0135	mark	6	13.169
f54r_13_m0136	mark	4	3.626
f54r_13_m0137	mark	5	5.036
f54r_13_m0138	mark	6	11.836
f54r_13_m0139	mark	4	5.036
f54r_13_m0140	mark	14	4.423
f54r_13_m0141	mark	4	9.910
f54r_13_m0142	mark	11	6.077
f54r_13_m0143	mark	12.1	5.412
f54r_13_m0144	mark	18	9.929
f54r_13_m0145	mark	17	5.403
f54r_13_m0146	mark	11	5.429
f54r_14_m0147	mark	4	3.863
f54r_14_m0148	mark	14	8.389
f54r_14_m0149	mark	5	5.320
f54r_14_m0150	mark	4	6.564
f54r_14_m0151	mark	5	4.814
f54r_14_m0152	mark	7	7.627
f54r_14_m0153	mark	12.0	5.458
f54r_14_m0154	mark	11	6.776
f54r_14_m0155	mark	17	4.301
f54r_14_m0156	mark	17	7.736
f54r_15_m0157	mark	14	5.417
f54r_15_m0158	mark	3	4.596
f54r_15_m0159	mark	3	6.736
f54r_15_m0160	mark	12.1	5.540
f54r_15_m0161	mark	10.1	5.055
f54r_15_m0162	mark	12.0	6.243
f54r_16_m0163	mark	8	5.299
f54r_16_m0164	mark	8	5.204
f54r_16_m0165	mark	11	3.976
f54r_16_m0166	mark	3	7.605
f54r_16_m0167	mark	3	6.973
f54r_16_m0168	mark	3	4.797
f54r_16_m0169	mark	3	9.644
f54r_16_m0170	mark	11	5.600
f54r_17_m0171	mark	4	3.978
f54r_17_m0172	mark	4	4.544
f54r_17_m0173	mark	14	5.763
f54r_17_m0174	mark	5	3.526
f54r_17_m0175	mark	11	5.540
f54r_17_m0176	mark	3	6.883
f54r_17_m0177	mark	12.0	13.245
f54r_17_m0178	mark	12.1	6.444
f54r_18_m0179	mark	11	5.289
f54r_18_m0180	mark	2	6.569
f54r_18_m0181	mark	12.1	5.684
f54r_18_m0182	mark	12.0	6.628
f54r_18_m0183	mark	11	4.785
f54r_18_m0184	mark	11	4.883
f54r_18_m0185	mark	17	3.827
f54r_18_m0186	mark	3	6.777
f54r_18_m0187	mark	11	6.080
f54r_19_m0188	mark	19	6.803
f54r_19_m0189	mark	5	5.144
f54r_19_m0190	mark	17	5.217
f54v_01_m0001	mark	3	4.750
f54v_01_m0002	mark	3	6.803
f54v_01_m0003	mark	3	4.277
f54v_01_m0004	mark	11	3.948
f54v_01_m0005	mark	3	4.187
f54v_01_m0006	mark	11	3.617
f54v_01_m0007	mark	14	5.902
f54v_01_m0008	mark	14	5.514
f54v_01_m0009	mark	9	4.464
f54v_01_m0010	mark	4	8.573
f54v_01_m0011	mark	12.0	5.148
f54v_01_m0012	mark	13	3.724
f54v_01_m0013	mark	3	3.963
f54v_01_m0014	mark	11	4.116
f54v_01_m0015	mark	9	4.063
f54v_01_m0016	mark	13	4.928
f54v_01_m0017	mark	0	5.562
f54v_01_m0018	mark	11	4.995
f54v_02_m0019	mark	14	4.487
f54v_02_m0020	mark	13	3.680
f54v_02_m0021	mark	10.1	4.713
f54v_02_m0022	mark	11	5.541
f54v_02_m0023	mark	9	4.034
f54v_02_m0024	mark	9	4.828
f54v_02_m0025	mark	15	4.409
f54v_02_m0026	mark	10.0	6.102
f54v_02_m0027	mark	0	4.328
f54v_02_m0028	mark	3	4.474
f54v_02_m0029	mark	13	4.485
f54v_03_m0030	mark	2	4.504
f54v_03_m0031	mark	10.0	5.092
f54v_03_m0032	mark	18	9.314
f54v_03_m0033	mark	14	5.953
f54v_03_m0034	mark	3	5.701
f54v_03_m0035	mark	3	4.776
f54v_03_m0036	mark	15	4.679
f54v_03_m0037	mark	10.0	5.427
f54v_03_m0038	mark	2	6.696
f54v_03_m0039	mark	3	4.370
f54v_03_m0040	mark	10.1	5.635
f54v_03_m0041	mark	15	5.286
f54v_03_m0042	mark	11	3.540
f54v_03_m0043	mark	11	3.269
f54v_03_m0044	mark	10.1	6.764
f54v_03_m0045	mark	12.0	6.482
f54v_03_m0046	mark	13	6.121
f54v_03_m0047	mark	16	5.591
f54v_03_m0048	mark	11	3.675
f54v_04_m0049	mark	15	4.281
f54v_04_m0050	mark	9	4.372
f54v_04_m0051	mark	16	4.294
f54v_04_m0052	mark	4	5.126
f54v_04_m0053	mark	19	5.512
f54v_04_m0054	mark	14	6.367
f54v_04_m0055	mark	16	4.679
f54v_04_m0056	mark	13	3.266
f54v_04_m0057	mark	11	4.050
f54v_04_m0058	mark	16	6.162
f54v_05_m0059	mark	9	3.398
f54v_05_m0060	mark	13	3.835
f54v_05_m0061	mark	15	5.343
f54v_05_m0062	mark	10.0	4.368
f54v_05_m0063	mark	1	4.378
f54v_05_m0064	mark	16	5.971
f54v_06_m0065	mark	9	7.004
f54v_06_m0066	mark	0	4.897
f54v_06_m0067	mark	9	2.653
f54v_06_m0068	mark	16	4.494
f54v_06_m0069	mark	14	5.064
f54v_06_m0070	mark	0	5.630
f54v_06_m0071	mark	4	5.601
f54v_06_m0072	mark	13	5.965
f54v_07_m0073	mark	14	7.612
f54v_07_m0074	mark	14	5.197
f54v_07_m0075	mark	1	5.181
f54v_08_m0076	mark	1	3.501
f54v_09_m0077	mark	11	3.224
f54v_09_m0078	mark	11	4.504
f54v_09_m0079	mark	10.0	4.112
f54v_09_m0080	mark	11	4.492
f54v_10_m0081	mark	16	4.654
f54v_10_m0082	mark	9	3.280
f54v_10_m0083	mark	14	3.939
f54v_10_m0084	mark	10.0	5.010
f54v_10_m0085	mark	1	5.580
f54v_10_m0086	mark	14	4.962
f54v_10_m0087	mark	9	4.091
f54v_10_m0088	mark	10.0	4.724
f54v_10_m0089	mark	7	8.645
f54v_10_m0090	mark	0	5.926
f54v_11_m0091	mark	9	3.006
f54v_11_m0092	mark	11	2.890
f54v_11_m0093	mark	15	5.286
f54v_11_m0094	mark	16	6.153
f54v_11_m0095	mark	1	4.454
f54v_12_m0096	mark	19	5.663
f54v_12_m0097	mark	4	8.100
f54v_12_m0098	mark	7	6.512
f54v_13_m0099	mark	11	4.434
f54v_13_m0100	mark	11	3.474
f54v_13_m0101	mark	16	3.999
f54v_13_m0102	mark	15	5.232
f54v_13_m0103	mark	16	5.271
f54v_13_m0104	mark	0	5.505
f54v_13_m0105	mark	11	4.153
f54v_13_m0106	mark	11	3.348
f54v_14_m0107	mark	16	5.515
f54v_14_m0108	mark	9	5.457
f54v_14_m0109	mark	14	5.397
f54v_14_m0110	mark	19	4.282
f54v_14_m0111	mark	10.0	5.648
f54v_14_m0112	mark	16	4.152
f54v_14_m0113	mark	0	5.759
f54v_15_m0114	mark	16	3.853
f54v_15_m0115	mark	9	3.665
f54v_15_m0116	mark	7	8.039
f54v_16_m0117	mark	8	4.833
f54v_16_m0118	mark	8	4.560
f54v_16_m0119	mark	11	3.761
f54v_16_m0120	mark	3	4.521
f54v_17_m0121	mark	11	6.328
f54v_18_m0122	mark	9	4.497
f54v_18_m0123	mark	16	4.397
f54v_18_m0124	mark	9	4.060
f54v_18_m0125	mark	14	4.329
f54v_18_m0126	mark	1	3.631
f54v_18_m0127	mark	19	5.103
f54v_18_m0128	mark	13	3.672
f54v_19_m0129	mark	14	3.912
f54v_19_m0130	mark	11	3.668
f54v_19_m0131	mark	10.0	4.520
f54v_19_m0132	mark	9	2.523
f54v_19_m0133	mark	10.1	4.908
f54v_19_m0134	mark	11	3.720
f54v_19_m0135	mark	10.1	3.874
f54v_19_m0136	mark	12.0	3.955
f54v_19_m0137	mark	13	4.543
f54v_19_m0138	mark	3	3.493
f54v_19_m0139	mark	7	6.421
f54v_19_m0140	mark	13	3.730
f54v_19_m0141	mark	11	4.049
f55r_01_m0001	mark	10.0	10.486
f55r_01_m0002	mark	11	6.179
f55r_01_m0003	mark	1	3.773
f55r_01_m0004	mark	3	5.658
f55r_01_m0005	mark	14	4.376
f55r_01_m0006	mark	9	3.236
f55r_01_m0007	mark	10.0	6.324
f55r_01_m0008	mark	10.0	6.379
f55r_01_m0009	mark	0	4.184
f55r_01_m0010	mark	0	4.851
f55r_01_m0011	mark	11	6.984
f55r_02_m0012	mark	14	4.862
f55r_02_m0013	mark	16	6.101
f55r_02_m0014	mark	15	3.974
f55r_02_m0015	mark	1	6.138
f55r_02_m0016	mark	9	3.514
f55r_02_m0017	mark	1	4.431
f55r_02_m0018	mark	9	3.951
f55r_02_m0019	mark	12.0	6.150
f55r_02_m0020	mark	1	6.138
f55r_02_m0021	mark	16	4.783
f55r_02_m0022	mark	0	7.146
f55r_02_m0023	mark	0	4.746
f55r_02_m0024	mark	0	6.866
f55r_03_m0025	mark	9	3.971
f55r_03_m0026	mark	2	4.367
f55r_03_m0027	mark	2	3.211
f55r_03_m0028	mark	9	4.188
f55r_03_m0029	mark	9	3.804
f55r_03_m0030	mark	16	5.116
f55r_03_m0031	mark	13	4.367
f55r_03_m0032	mark	16	6.624
f55r_04_m0033	mark	1	4.076
f55r_05_m0034	mark	8	5.179
f55r_05_m0035	mark	14	5.105
f55r_05_m0036	mark	15	4.176
f55r_05_m0037	mark	9	4.393
f55r_05_m0038	mark	15	5.245
f55r_05_m0039	mark	1	3.603
f55r_05_m0040	mark	10.1	5.859
f55r_05_m0041	mark	3	4.344
f55r_06_m0042	mark	14	4.856
f55r_06_m0043	mark	14	4.601
f55r_06_m0044	mark	14	4.785
f55r_06_m0045	mark	16	3.764
f55r_06_m0046	mark	15	4.510
f55r_06_m0047	mark	16	4.050
f55r_06_m0048	mark	10.0	4.708
f55r_06_m0049	mark	10.0	5.415
f55r_06_m0050	mark	19	3.868
f55r_06_m0051	mark	13	5.328
f55r_07_m0052	mark	10.0	7.469
f55r_07_m0053	mark	9	4.064
f55r_07_m0054	mark	16	5.983
f55r_07_m0055	mark	18	7.199
f55r_07_m0056	mark	10.1	3.882
f55r_08_m0057	mark	9	3.675
f55r_08_m0058	mark	15	8.849
f55r_08_m0059	mark	16	5.991
f55r_08_m0060	mark	19	4.475
f55r_08_m0061	mark	10.0	5.956
f55r_08_m0062	mark	13	5.416
f55r_08_m0063	mark	13	4.468
f55r_08_m0064	mark	13	3.158
f55r_09_m0065	mark	14	3.899
f55r_09_m0066	mark	15	5.111
f55r_09_m0067	mark	15	3.228
f55r_09_m0068	mark	9	3.760
f55r_09_m0069	mark	13	5.115
f55r_09_m0070	mark	19	4.273
f55r_09_m0071	mark	0	6.205
f55r_10_m0072	mark	3	5.956
f55r_10_m0073	mark	14	6.560
f55r_10_m0074	mark	3	7.480
f55r_10_m0075	mark	18	9.557
f55r_10_m0076	mark	8	4.622
f55r_10_m0077	mark	9	5.138
f55r_10_m0078	mark	19	4.157
f55r_10_m0079	mark	3	6.076
f55r_10_m0080	mark	13	4.388
f55r_11_m0081	mark	8	6.688
f55r_11_m0082	mark	12.0	3.894
f55r_11_m0083	mark	1	4.794
f55r_11_m0084	mark	10.1	3.447
f55r_11_m0085	mark	3	4.540
f55r_12_m0086	mark	18	9.331
f55r_12_m0087	mark	3	5.735
f55r_12_m0088	mark	11	3.350
f55r_12_m0089	mark	3	9.116
f55r_12_m0090	mark	11	4.579
f55r_12_m0091	mark	3	4.434
f55r_12_m0092	mark	11	3.581
f55r_13_m0093	mark	9	3.593
f55r_13_m0094	mark	10.0	6.213
f55r_13_m0095	mark	16	3.826
f55r_13_m0096	mark	2	5.899
f55r_13_m0097	mark	14	6.094
f55r_13_m0098	mark	8	5.578
f55r_13_m0099	mark	12.0	5.239
f55r_13_m0100	mark	15	5.690
f55r_13_m0101	mark	9	3.343
f55r_13_m0102	mark	13	5.467
f55r_13_m0103	mark	16	4.754
f55r_14_m0104	mark	9	3.246
f55r_14_m0105	mark	14	5.395
f55r_14_m0106	mark	16	5.591
f55r_14_m0107	mark	7	5.223
f55r_14_m0108	mark	1	3.734
f55r_14_m0109	mark	13	5.266
f55r_15_m0110	mark	14	7.341
f55r_15_m0111	mark	14	3.794
f55r_15_m0112	mark	13	4.894
f55r_15_m0113	mark	15	4.495
f55r_15_m0114	mark	14	5.195
f55r_15_m0115	mark	19	5.936
f55r_16_m0116	mark	7	6.807
f55r_16_m0117	mark	16	5.622
f55r_16_m0118	mark	2	4.041
f55r_16_m0119	mark	12.0	4.046
f55r_16_m0120	mark	13	5.811
f55r_16_m0121	mark	1	3.563
f55r_16_m0122	mark	11	4.374
f55r_17_m0123	mark	10.0	6.168
f55r_17_m0124	mark	14	4.437
f55r_17_m0125	mark	9	3.201
f55r_17_m0126	mark	10.0	5.368
f55r_17_m0127	mark	1	6.138
f55r_17_m0128	mark	3	4.666
f55r_17_m0129	mark	3	4.901
f55r_18_m0130	mark	8	4.269
f55r_18_m0131	mark	4	6.746
f55r_18_m0132	mark	1	3.786
f55r_19_m0133	mark	14	4.781
f55r_19_m0134	mark	2	4.045
f55r_19_m0135	mark	9	3.949
f55r_19_m0136	mark	2	4.160
f55r_19_m0137	mark	9	3.882
f55r_19_m0138	mark	11	4.512
f55r_19_m0139	mark	7	9.755
f55r_19_m0140	mark	13	4.664
f55r_19_m0141	mark	12.0	6.125
f55r_19_m0142	mark	19	7.652
f55r_19_m0143	mark	10.0	5.579
f55r_19_m0144	mark	16	3.982
f55r_19_m0145	mark	2	4.614
f55r_19_m0146	mark	9	4.163
f55r_19_m0147	mark	1	6.184
f55v_01_m0001	mark	3	3.644
f55v_01_m0002	mark	4	7.438
f55v_01_m0003	mark	4	8.383
f55v_01_m0004	mark	14	5.966
f55v_01_m0005	mark	9	2.652
f55v_01_m0006	mark	2	4.844
f55v_01_m0007	mark	9	2.797
f55v_01_m0008	mark	9	3.619
f55v_02_m0009	mark	3	3.526
f55v_02_m0010	mark	10.1	5.992
f55v_02_m0011	mark	13	8.964
f55v_02_m0012	mark	3	3.882
f55v_02_m0013	mark	13	3.379
f55v_02_m0014	mark	0	6.395
f55v_03_m0015	mark	16	5.749
f55v_03_m0016	mark	10.0	4.581
f55v_03_m0017	mark	9	6.169
f55v_03_m0018	mark	3	4.092
f55v_04_m0019	mark	10.0	5.086
f55v_04_m0020	mark	7	5.603
f55v_04_m0021	mark	13	3.155
f55v_05_m0022	mark	10.0	6.196
f55v_05_m0023	mark	3	3.870
f55v_05_m0024	mark	13	5.794
f55v_05_m0025	mark	10.0	5.276
f55v_05_m0026	mark	10.1	4.274
f55v_05_m0027	mark	10.1	5.225
f55v_05_m0028	mark	16	5.939
f55v_05_m0029	mark	13	4.149
f55v_05_m0030	mark	10.1	4.137
f55v_05_m0031	mark	3	4.206
f55v_06_m0032	mark	9	2.744
f55v_06_m0033	mark	10.0	6.651
f55v_06_m0034	mark	10.0	4.960
f55v_06_m0035	mark	16	4.854
f55v_06_m0036	mark	0	4.669
f55v_06_m0037	mark	13	4.409
f55v_06_m0038	mark	11	3.466
f55v_06_m0039	mark	3	4.180
f55v_06_m0040	mark	1	4.458
f55v_07_m0041	mark	9	3.098
f55v_07_m0042	mark	2	5.221
f55v_07_m0043	mark	9	4.084
f55v_07_m0044	mark	15	3.624
f55v_07_m0045	mark	8	6.229
f55v_07_m0046	mark	9	3.731
f55v_07_m0047	mark	14	3.963
f55v_07_m0048	mark	2	4.252
f55v_07_m0049	mark	12.0	3.879
f55v_07_m0050	mark	15	3.555
f55v_07_m0051	mark	14	4.809
f55v_07_m0052	mark	1	4.571
f55v_07_m0053	mark	11	4.260
f55v_07_m0054	mark	1	4.686
f55v_07_m0055	mark	1	4.255
f55v_07_m0056	mark	10.0	4.520
f55v_07_m0057	mark	10.1	7.037
f55v_07_m0058	mark	10.0	6.719
f55v_07_m0059	mark	13	4.165
f55v_07_m0060	mark	10.0	4.931
f55v_07_m0061	mark	19	7.817
f55v_07_m0062	mark	16	4.128
f55v_07_m0063	mark	16	4.885
f55v_07_m0064	mark	9	2.822
f55v_08_m0065	mark	14	3.924
f55v_08_m0066	mark	9	2.792
f55v_08_m0067	mark	16	4.455
f55v_08_m0068	mark	9	3.154
f55v_08_m0069	mark	16	4.636
f55v_08_m0070	mark	10.1	3.255
f55v_08_m0071	mark	13	5.467
f55v_08_m0072	mark	3	4.077
f55v_09_m0073	mark	9	3.146
f55v_09_m0074	mark	8	4.530
f55v_09_m0075	mark	8	4.725
f55v_09_m0076	mark	13	4.007
f55v_09_m0077	mark	9	3.142
f55v_09_m0078	mark	10.0	4.389
f55v_09_m0079	mark	10.0	6.163
f55v_09_m0080	mark	1	5.159
f55v_09_m0081	mark	3	4.629
f55v_09_m0082	mark	1	4.051
f55v_10_m0083	mark	14	4.912
f55v_10_m0084	mark	3	4.205
f55v_10_m0085	mark	9	4.409
f55v_10_m0086	mark	1	3.818
f55v_10_m0087	mark	9	5.361
f55v_10_m0088	mark	3	4.116
f55v_11_m0089	mark	15	8.211
f55v_11_m0090	mark	9	2.899
f55v_11_m0091	mark	9	3.141
f55v_11_m0092	mark	16	3.712
f55v_11_m0093	mark	7	5.338
f55v_11_m0094	mark	16	4.102
f55v_12_m0095	mark	7	6.911
f55v_12_m0096	mark	1	4.307
f55v_12_m0097	mark	3	3.672
f55v_13_m0098	mark	9	3.769
f55v_13_m0099	mark	16	4.737
f55v_13_m0100	mark	9	4.040
f55v_13_m0101	mark	11	3.057
f55v_13_m0102	mark	19	4.055
f55v_13_m0103	mark	11	3.718
f55v_13_m0104	mark	3	3.271
f55v_14_m0105	mark	8	4.638
f55v_14_m0106	mark	12.0	6.926
f55v_14_m0107	mark	1	4.946
f55v_14_m0108	mark	11	5.211
f55v_14_m0109	mark	1	3.734
f55v_15_m0110	mark	14	4.810
f55v_15_m0111	mark	10.0	5.495
f55v_15_m0112	mark	10.0	6.681
f55v_15_m0113	mark	1	5.581
f55v_15_m0114	mark	12.0	7.717
f55v_15_m0115	mark	1	3.686
f55v_15_m0116	mark	1	6.179
f55v_15_m0117	mark	9	3.900
f55v_15_m0118	mark	7	6.778
f55v_15_m0119	mark	13	4.813
f55v_15_m0120	mark	13	3.483
f55v_15_m0121	mark	12.0	5.630
f55v_15_m0122	mark	16	3.658
f55v_16_m0123	mark	14	3.501
f55v_16_m0124	mark	8	5.422
f55v_16_m0125	mark	16	5.370
f55v_16_m0126	mark	2	4.459
f55v_16_m0127	mark	9	3.761
f55v_16_m0128	mark	11	4.385
f55v_16_m0129	mark	14	4.599
f55v_16_m0130	mark	14	4.766
f55v_16_m0131	mark	2	6.772
f55v_16_m0132	mark	12.0	5.203
f55v_17_m0133	mark	8	3.469
f55v_17_m0134	mark	8	3.960
f55v_17_m0135	mark	8	5.330
f55v_17_m0136	mark	12.0	7.611
f55v_17_m0137	mark	9	5.081
f55v_17_m0138	mark	3	4.715
f55v_17_m0139	mark	11	3.819
f55v_18_m0140	mark	9	3.679
f55v_18_m0141	mark	16	4.488
f55v_18_m0142	mark	15	5.028
f55v_18_m0143	mark	0	8.971
f55v_18_m0144	mark	16	4.463
f55v_19_m0145	mark	9	3.477
f55v_19_m0146	mark	2	4.545
f55v_19_m0147	mark	11	4.030
f55v_19_m0148	mark	1	4.363
f55v_19_m0149	mark	10.1	3.787
f55v_19_m0150	mark	19	7.209
f55v_19_m0151	mark	10.0	4.739
f55v_19_m0152	mark	15	5.729
f55v_19_m0153	mark	11	4.260
f56r_01_m0001	mark	3	3.624
f56r_02_m0002	mark	9	3.472
f56r_02_m0003	mark	16	3.936
f56r_02_m0004	mark	9	3.531
f56r_02_m0005	mark	14	4.004
f56r_02_m0006	mark	1	4.170
f56r_02_m0007	mark	1	4.578
f56r_02_m0008	mark	7	6.095
f56r_02_m0009	mark	12.0	4.971
f56r_02_m0010	mark	10.0	4.300
f56r_02_m0011	mark	10.1	4.357
f56r_02_m0012	mark	16	4.136
f56r_02_m0013	mark	16	5.167
f56r_02_m0014	mark	13	4.980
f56r_03_m0015	mark	12.0	6.164
f56r_03_m0016	mark	9	2.303
f56r_03_m0017	mark	14	4.286
f56r_03_m0018	mark	11	4.254
f56r_03_m0019	mark	9	3.945
f56r_03_m0020	mark	8	7.309
f56r_03_m0021	mark	12.0	5.174
f56r_03_m0022	mark	13	5.035
f56r_03_m0023	mark	13	3.362
f56r_03_m0024	mark	1	3.988
f56r_03_m0025	mark	3	3.969
f56r_03_m0026	mark	11	4.337
f56r_04_m0027	mark	2	3.834
f56r_04_m0028	mark	2	5.535
f56r_04_m0029	mark	3	3.496
f56r_04_m0030	mark	7	5.432
f56r_04_m0031	mark	10.0	5.813
f56r_04_m0032	mark	9	5.669
f56r_04_m0033	mark	13	4.933
f56r_04_m0034	mark	19	4.151
f56r_04_m0035	mark	10.1	5.820
f56r_04_m0036	mark	10.0	6.895
f56r_04_m0037	mark	16	4.521
f56r_04_m0038	mark	10.1	5.286
f56r_04_m0039	mark	0	6.450
f56r_05_m0040	mark	9	3.130
f56r_05_m0041	mark	3	4.203
f56r_05_m0042	mark	10.0	4.628
f56r_05_m0043	mark	10.0	5.319
f56r_05_m0044	mark	10.0	4.439
f56r_05_m0045	mark	11	4.012
f56r_06_m0046	mark	8	4.550
f56r_06_m0047	mark	12.0	7.826
f56r_06_m0048	mark	3	4.258
f56r_06_m0049	mark	11	5.794
f56r_06_m0050	mark	11	4.118
f56r_07_m0051	mark	12.0	6.753
f56r_07_m0052	mark	14	5.286
f56r_07_m0053	mark	1	3.686
f56r_07_m0054	mark	6	8.900
f56r_07_m0055	mark	1	5.118
f56r_07_m0056	mark	16	6.429
f56r_07_m0057	mark	9	3.220
f56r_07_m0058	mark	3	3.949
f56r_07_m0059	mark	6	9.205
f56r_07_m0060	mark	7	9.895
f56r_07_m0061	mark	10.0	5.403
f56r_07_m0062	mark	8	6.476
f56r_07_m0063	mark	10.0	5.442
f56r_07_m0064	mark	3	8.784
f56r_07_m0065	mark	11	4.090
f56r_07_m0066	mark	11	8.035
f56r_07_m0067	mark	0	7.314
f56r_07_m0068	mark	3	7.023
f56r_08_m0069	mark	2	5.795
f56r_08_m0070	mark	9	4.859
f56r_08_m0071	mark	6	9.770
f56r_08_m0072	mark	1	3.646
f56r_08_m0073	mark	14	5.682
f56r_08_m0074	mark	2	6.229
f56r_08_m0075	mark	13	7.415
f56r_08_m0076	mark	16	4.017
f56r_08_m0077	mark	9	3.617
f56r_08_m0078	mark	19	6.631
f56r_08_m0079	mark	16	5.387
f56r_08_m0080	mark	16	6.085
f56r_08_m0081	mark	11	7.130
f56r_09_m0082	mark	14	4.270
f56r_09_m0083	mark	9	3.286
f56r_09_m0084	mark	16	4.248
f56r_09_m0085	mark	14	5.165
f56r_09_m0086	mark	15	2.657
f56r_09_m0087	mark	10.0	3.663
f56r_09_m0088	mark	1	3.886
f56r_09_m0089	mark	1	4.349
f56r_09_m0090	mark	15	5.565
f56r_09_m0091	mark	0	7.166
f56r_09_m0092	mark	9	3.439
f56r_09_m0093	mark	11	3.564
f56r_09_m0094	mark	10.0	4.391
f56r_09_m0095	mark	11	3.799
f56r_09_m0096	mark	10.1	3.672
f56r_09_m0097	mark	13	5.451
f56r_10_m0098	mark	9	4.455
f56r_10_m0099	mark	11	5.046
f56r_10_m0100	mark	3	5.374
f56r_11_m0101	mark	9	4.325
f56r_11_m0102	mark	1	3.526
f56r_11_m0103	mark	1	4.922
f56r_11_m0104	mark	3	5.989
f56r_11_m0105	mark	10.0	4.756
f56r_11_m0106	mark	13	7.281
f56r_11_m0107	mark	13	5.694
f56r_12_m0108	mark	14	4.417
f56r_12_m0109	mark	8	7.581
f56r_12_m0110	mark	19	6.136
f56r_12_m0111	mark	7	5.448
f56r_12_m0112	mark	9	2.745
f56r_12_m0113	mark	12.0	4.933
f56r_12_m0114	mark	3	4.010
f56r_12_m0115	mark	10.1	3.365
f56r_12_m0116	mark	10.1	5.592
f56r_12_m0117	mark	16	4.445
f56r_13_m0118	mark	12.0	4.800
f56r_13_m0119	mark	11	2.937
f56r_14_m0120	mark	14	4.655
f56r_14_m0121	mark	7	5.270
f56r_14_m0122	mark	14	4.602
f56r_14_m0123	mark	11	3.568
f56r_14_m0124	mark	11	3.789
f56r_14_m0125	mark	1	3.686
f56r_14_m0126	mark	13	4.386
f56r_14_m0127	mark	9	3.576
f56r_14_m0128	mark	10.1	3.765
f56r_14_m0129	mark	12.0	4.581
f56r_14_m0130	mark	11	3.661
f56r_14_m0131	mark	16	6.291
f56r_15_m0132	mark	3	11.621
f56r_15_m0133	mark	1	4.829
f56r_16_m0134	mark	9	3.194
f56r_16_m0135	mark	16	5.073
f56r_16_m0136	mark	14	4.108
f56r_16_m0137	mark	19	4.703
f56r_16_m0138	mark	9	7.020
f56r_16_m0139	mark	13	3.566
